SONAVORM,SAGEDUS_x,SAGEDUS_y
heita,3,16492.0
soost,3,10801.0
täitmist,3,18146.0
tõdes,3,44492.0
turvaline,3,30794.0
toru,3,25186.0
kivi,3,54003.0
teki,3,31171.0
leevendada,3,17135.0
sobilik,3,27265.0
tõelise,3,20156.0
tõelisi,3,3728.0
jutustuse,3,2553.0
toodet,3,76334.0
leone,3,1118.0
valitsemise,3,6368.0
tõeliselt,3,54394.0
leetu,3,3527.0
valitseja,3,9476.0
jutustaja,3,5565.0
kommentaarid,3,26566.0
kasutamisest,3,13245.0
haritud,3,11331.0
jäävadki,3,3766.0
tootmine,3,26400.0
legitiimsuse,3,891.0
toompeale,3,2495.0
klass,3,33324.0
tõdeda,3,17060.0
järjepidevalt,3,11760.0
tegelikke,3,3869.0
soetamiseks,3,5668.0
tegelike,3,3990.0
teatrisse,3,5984.0
juku,3,4642.0
tõdeb,3,16393.0
kohaks,3,7352.0
tegelevad,3,28410.0
teatris,3,21295.0
liigume,3,9390.0
hala,3,3759.0
teadsin,3,25797.0
tegutseb,3,38749.0
kokkuleppel,3,17831.0
kokkuleppeid,3,5575.0
sobiva,3,43712.0
kasvavate,3,3233.0
täitsa,3,121852.0
sobivad,3,99631.0
teadmisi,3,62706.0
kasvuks,3,4076.0
jällegi,3,51548.0
tõdemuseni,3,1228.0
liikluses,3,12815.0
liigutada,3,17145.0
liiki,3,23890.0
sobivat,3,20860.0
teenitud,3,13538.0
kl,3,43095.0
soe,3,66257.0
sooja,3,77482.0
tiiu,3,14704.0
koosseis,3,13203.0
konkurendi,3,4160.0
katteks,3,9197.0
sõnastatud,3,6133.0
sõnavabadus,3,2963.0
kibestunud,3,3539.0
kunst,3,26841.0
kihistumine,3,572.0
kihistumise,3,263.0
sõpruse,3,9462.0
huviga,3,18627.0
huvidest,3,4791.0
kulutusi,3,10282.0
tugevale,3,3547.0
kulutama,3,6018.0
infosõda,3,505.0
kuluks,3,11338.0
sööma,3,34026.0
sööme,3,7794.0
infot,3,131168.0
infrastruktuuri,3,10246.0
tervikut,3,3759.0
kümmet,3,5868.0
südamele,3,10559.0
inglismaa,3,33881.0
toetan,3,6166.0
südant,3,12261.0
kalli,3,13732.0
kunstlikult,3,4109.0
suruda,3,17896.0
kurat,3,23304.0
huvitegevuse,3,3008.0
ilusad,3,47456.0
kutsutakse,3,25654.0
sõjavägi,3,6640.0
kutsus,3,43759.0
häbenema,3,2153.0
kahtlaselt,3,4987.0
sõlmida,3,16013.0
tugevdada,3,19761.0
kibedusest,3,68.0
sõlmitud,3,33140.0
külas,3,95841.0
kustutab,3,3254.0
sõnadest,3,6796.0
külastanud,3,10401.0
kalifaadi,3,726.0
kuskilt,3,53644.0
kahtlane,3,16927.0
külla,3,47830.0
tulijatel,3,997.0
tervisetõend,3,849.0
kursi,3,3678.0
immuniteedi,3,230.0
sõnades,3,6046.0
huvita,3,19861.0
kiidetud,3,10281.0
sügav,3,17895.0
kiievit,3,221.0
keerukam,3,3230.0
kujutage,3,5626.0
kiirusega,3,18895.0
tüdruk,3,59384.0
hullemaks,3,12168.0
terroristide,3,3008.0
kanal,3,22965.0
kujuneda,3,8924.0
kujund,3,3619.0
kanali,3,13937.0
vabadusele,3,1820.0
toetuseks,3,15173.0
institutsioonid,3,6780.0
kampaaniate,3,3848.0
süvenev,3,1476.0
vabadusi,3,3273.0
tööturg,3,1838.0
süüdistab,3,6525.0
toetusel,3,5029.0
kroos,3,498.0
kritiseerida,3,4822.0
süüria,3,25941.0
küsitakse,3,17413.0
kaheksa,3,78920.0
vabakaubandus,3,168.0
sünnitama,3,3625.0
terved,3,21617.0
inimestega,3,58819.0
tervelt,3,18722.0
toetavad,3,36621.0
hunnik,3,10097.0
türgi,3,52367.0
inimesteta,3,500.0
kiiremat,3,5945.0
sügavam,3,5749.0
kultuurilise,3,5001.0
vaatevinklist,3,4949.0
kultuurile,3,3964.0
tükk,3,40740.0
küsimata,3,3875.0
kulgu,3,5688.0
hulluks,3,12902.0
sündisid,3,6071.0
toetub,3,6764.0
tüki,3,11177.0
küsimusega,3,10676.0
inimõigusi,3,5875.0
sündmuse,3,16547.0
sündmusi,3,18723.0
kiiret,3,29391.0
vabad,3,18473.0
kukkuma,3,4285.0
kujutlusvõime,3,4272.0
tulevikust,3,7204.0
kibedalt,3,749.0
kutsuti,3,23207.0
usaga,3,1322.0
kõrged,3,23135.0
käputäis,3,2420.0
ideega,3,5672.0
svetlana,3,4081.0
tulenevaid,3,8694.0
käiv,3,4924.0
kõrgelt,3,26029.0
ideoloogiat,3,1788.0
kaitsmist,3,3149.0
kõrgemal,3,18847.0
käitumisega,3,6552.0
usad,3,1131.0
häältest,3,6403.0
usa-s,3,23614.0
käituma,3,9250.0
ideoloogilist,3,1025.0
iga-aastane,3,6467.0
sõbra,3,28852.0
kõrgharidus,3,5421.0
igapäevaselt,3,49923.0
käesoleval,3,20739.0
uurimine,3,18546.0
sõidavad,3,20252.0
tihe,3,24772.0
käsitleb,3,21963.0
kaitsekulutuste,3,1001.0
kvalifikatsiooniga,3,2350.0
usuline,3,1431.0
usuvad,3,14623.0
times,3,11592.0
suurfirmade,3,732.0
suurepärane,3,94334.0
kõikjale,3,6790.0
keskkonda,3,33702.0
usus,3,5507.0
tihtipeale,3,31648.0
suurenemisest,3,1027.0
keskerakonnaga,3,2286.0
kaitseminister,3,9154.0
usuelu,3,1055.0
tulemuste,3,38486.0
tulemusi,3,64969.0
suuruselt,3,10616.0
tulemuslikkuse,3,6015.0
kättesaadav,3,24814.0
hõivatud,3,10428.0
kaitseväes,3,3697.0
ida-euroopasse,3,440.0
käsitsi,3,36816.0
tulemust,3,35150.0
tuju,3,36260.0
keskenduma,3,6931.0
sõit,3,33923.0
sõjaaja,3,921.0
toetajate,3,5808.0
ilmub,3,31749.0
sõjaväe,3,11704.0
toas,3,53314.0
kesta,3,14807.0
kõvasti,3,78014.0
tugevus,3,9118.0
suunamisel,3,1701.0
tervitatav,3,4172.0
uustulnd,3,860.0
tervist,3,56348.0
suudetakse,3,9138.0
kehvemad,3,2899.0
kuubalaste,3,88.0
kõrvu,3,8172.0
hädavajalik,3,14291.0
kuubal,3,1331.0
ilmusid,3,10011.0
ilmuvad,3,11484.0
kahtlus,3,11812.0
uutel,3,6671.0
tervishoiuteenuse,3,2900.0
kehv,3,18682.0
uutele,3,22485.0
kaldu,3,4440.0
uutesse,3,4402.0
kuulajate,3,4082.0
uuringute,3,23023.0
keskselt,3,1069.0
sõjalise,3,8985.0
iidsed,3,2212.0
tipus,3,14725.0
kergem,3,33516.0
kuupmeetrit,3,1810.0
härra,3,42590.0
kergekäeliselt,3,3901.0
unistus,3,19733.0
kuulutatud,3,11780.0
kuulutas,3,21490.0
kuulutada,3,10494.0
sõjalennukite,3,423.0
suurde,3,10665.0
umberto,3,787.0
suurbritanniasse,3,2103.0
kuulsad,3,5410.0
tugineb,3,7407.0
kenasti,3,72347.0
kuulen,3,10902.0
kuuleme,3,7088.0
uuringus,3,19057.0
kuulatakse,3,3282.0
hämmastavad,3,1175.0
uuringust,3,11556.0
kuulamist,3,4702.0
kütuste,3,3067.0
tulusid,3,3712.0
territooriumilt,3,3074.0
tõus,3,21241.0
kirikuga,3,3586.0
lapsehoiuteenuse,3,749.0
kirikuid,3,3029.0
jagamise,3,11886.0
kaasata,3,22211.0
lapsel,3,33315.0
lapselaps,3,3401.0
kirikul,3,2196.0
lapselapsi,3,1236.0
kirikule,3,5559.0
kao,3,13526.0
jagatakse,3,23743.0
vahetamine,3,9710.0
kaoks,3,6165.0
tammsaare,3,11099.0
toimimise,3,24153.0
kirikult,3,346.0
jagu,3,52079.0
tanke,3,1420.0
hinnang,3,22878.0
kauem,3,48114.0
tõstnud,3,9381.0
koolitamine,3,2484.0
tõstmisega,3,2160.0
tõusevad,3,10383.0
kirikuelu,3,986.0
kaubaveo,3,1251.0
toimi,3,16423.0
laienemise,3,2466.0
tööelu,3,3872.0
staatus,3,19558.0
kaugusel,3,149263.0
templit,3,1721.0
takistamiseks,3,2311.0
kinnituseks,3,4300.0
itta,3,3494.0
hitler,3,6684.0
lammastest,3,469.0
vahendite,3,31383.0
kant,3,4995.0
langus,3,15364.0
kinnitust,3,20693.0
suurepäraselt,3,47631.0
langetada,3,12030.0
langetanud,3,2665.0
koosnema,3,1290.0
langetatakse,3,1911.0
koosneb,3,67585.0
tellitud,3,28606.0
jaanuaril,3,57103.0
jaanuarist,3,19928.0
kooslus,3,9849.0
trendi,3,4882.0
taotlus,3,20199.0
koostöös,3,93696.0
tõmbavad,3,6464.0
tunnustada,3,9625.0
kaotatud,3,14184.0
lasteaias,3,28855.0
kaardi,3,36131.0
tasapisi,3,24077.0
toimuks,3,8291.0
kirjeldas,3,29397.0
vaikust,3,7756.0
vaim,3,21138.0
lastekaitsetöötajate,3,318.0
kirjeldatakse,3,9590.0
jong-uni,3,1198.0
kirjanikku,3,1704.0
lastel,3,38639.0
tõmbas,3,24475.0
tõmbab,3,24023.0
tõlkida,3,8696.0
konkurentsivõimeline,3,3034.0
jooksevad,3,12967.0
tõlgitud,3,10826.0
kirjeldatud,3,31487.0
sotsiaaltöö,3,4740.0
tuntav,3,4899.0
jooksma,3,22012.0
kirjaoskust,3,789.0
kaotas,3,59734.0
jalad,3,53860.0
toimiva,3,6521.0
tarbetu,3,2065.0
tarbimist,3,9351.0
targad,3,11178.0
vaidlusi,3,5704.0
kirikute,3,10976.0
toimiv,3,13111.0
tõsised,3,9632.0
tunnistas,3,49430.0
telesaates,3,2499.0
tõsiasi,3,13417.0
janukovitš,3,173.0
spetsialistide,3,11910.0
tõmmatud,3,10635.0
vaidlustes,3,1453.0
hing,3,30492.0
kaarte,3,26119.0
jaotus,3,8016.0
tasakaal,3,16540.0
toimivaks,3,990.0
kaart,3,34162.0
tõrgub,3,849.0
vaikida,3,2926.0
tasand,3,3493.0
jevgeni,3,11361.0
istus,3,28393.0
stalin,3,5558.0
vabakond,3,207.0
kandma,3,26534.0
termin,3,7337.0
kandis,3,51530.0
kosovo,3,5422.0
isal,3,5540.0
tundsin,3,44658.0
hooldusõiguse,3,1453.0
töörühm,3,6105.0
isamaa,3,32802.0
tagajärgedega,3,5885.0
lagi,3,7273.0
tagajärjeks,3,4420.0
sugu,3,10948.0
tundma,3,54896.0
vaenlane,3,7057.0
iseasi,3,12901.0
iseendaga,3,11635.0
iseendaks,3,2748.0
iseendale,3,15851.0
tööriist,3,11052.0
tohutult,3,25510.0
tagaks,3,5273.0
tagamine,3,11696.0
isehakanud,3,2875.0
tagamisel,3,5940.0
tööta,3,35670.0
ipadi,3,2109.0
korruptsioon,3,3893.0
tunded,3,19214.0
sulgemine,3,7311.0
vabal,3,13739.0
taanis,3,10847.0
keerata,3,30575.0
vabaneda,3,16316.0
kahanenud,3,5580.0
töötavate,3,7091.0
kriitilist,3,3418.0
hoonetel,3,929.0
tunde,3,47747.0
töötavad,3,52675.0
suhtumist,3,17340.0
hoolitseda,3,11279.0
internetis,3,41210.0
kriitilisel,3,1073.0
kriitilise,3,10978.0
kandideerida,3,12405.0
internetti,3,13734.0
toetustega,3,1189.0
suhtuda,3,9533.0
töötasu,3,22940.0
töötama,3,23555.0
kindla,3,40293.0
investeerida,3,17600.0
stsenaarium,3,7887.0
tagas,3,5513.0
stalini,3,7437.0
status,3,2865.0
taheta,3,6877.0
tahetakse,3,25124.0
lahus,3,9078.0
korduvalt,3,57683.0
töökohta,3,12249.0
tahta,3,15344.0
tendentside,3,372.0
töökohad,3,8380.0
tahtele,3,2118.0
kordub,3,5390.0
lai,3,43022.0
tööjõumaksude,3,694.0
isikule,3,13882.0
kavandatud,3,31563.0
tööjõumaksud,3,2230.0
statistikat,3,10662.0
kaasus,3,1082.0
tahvelarvuti,3,5259.0
hoiatas,3,11932.0
istub,3,29762.0
kopeerida,3,5169.0
kaugusele,3,26590.0
koostööst,3,8517.0
kannavad,3,22368.0
kangema,3,1001.0
isikud,3,28826.0
korrata,3,13423.0
vaesusriski,3,327.0
vaese,3,5070.0
toiduainete,3,12266.0
iseloomustanud,3,1444.0
iseseisva,3,11783.0
korraldust,3,5597.0
iseseisvus,3,4454.0
vaestele,3,1809.0
tunduks,3,3999.0
tahaksid,3,19408.0
iseseisvust,3,5365.0
hoiuraha,3,0.0
tahaksime,3,4710.0
tung,3,3160.0
korraldamiseks,3,17574.0
korraldama,3,11838.0
vaesusriskis,3,241.0
toidule,3,6970.0
toidupank,3,1353.0
kadus,3,33706.0
lahkus,3,33399.0
hoiduma,3,2919.0
hoiduda,3,11129.0
isiklikus,3,4677.0
teoreetiliselt,3,11963.0
täheldada,3,4210.0
žürii,3,22354.0
skaalal,3,5178.0
eksporditurgudel,3,226.0
otsust,3,34272.0
arendama,3,7841.0
õpetatakse,3,9046.0
metsade,3,14036.0
metsad,3,7512.0
visiidil,3,4041.0
otsustajad,3,2284.0
rootsile,3,1637.0
vähenemine,3,10742.0
arendades,3,3391.0
ekspresident,3,1200.0
õpetusest,3,1246.0
õpib,3,24551.0
merkel,3,7334.0
otsustasid,3,19424.0
ela,3,18372.0
rong,3,13242.0
arendamist,3,9800.0
pärinevad,3,14471.0
õpetajatele,3,15262.0
volituste,3,6077.0
rohe,3,311.0
volikogude,3,2365.0
arengukava,3,21846.0
vladivostokini,3,84.0
miinimumpalga,3,2118.0
eksistentsiaalne,3,915.0
mihhail,3,15835.0
mies,3,664.0
microsoft,3,16824.0
michael,3,22812.0
arengufondi,3,1289.0
arenevad,3,7347.0
areneda,3,15593.0
õpetajatel,3,5162.0
appathurai,3,0.0
pärandada,3,1104.0
mere,3,50317.0
ansip,3,7498.0
elavat,3,6791.0
meetri,3,75202.0
paber,3,13822.0
meetmetega,3,5743.0
elavdamiseks,3,1318.0
meestest,3,14929.0
meestel,3,19679.0
meessoost,3,5763.0
päevani,3,7067.0
viktor,3,16300.0
elementaarse,3,1163.0
annetuse,3,4785.0
õudne,3,11925.0
eliit,3,4434.0
õuduste,3,1126.0
anschluss,3,30.0
meetrit,3,54882.0
mentaliteet,3,2255.0
elatustase,3,1594.0
menetluses,3,6924.0
otsustele,3,1782.0
rus,3,1314.0
rusikat,3,673.0
meiegi,3,7210.0
ott,3,47567.0
elanikke,3,13603.0
ruumis,3,37668.0
elaniku,3,14004.0
elanikule,3,1470.0
mehhanismi,3,7231.0
mehhanism,3,7072.0
mehele,3,35910.0
päevikusse,3,1809.0
mehel,3,30332.0
õnnestunud,3,52657.0
volkswageni,3,3931.0
von,3,40422.0
riiklikke,3,5905.0
arste,3,5254.0
arst,3,44707.0
põhimõtted,3,18142.0
armust,3,2211.0
riiklikul,3,7217.0
osalt,3,12446.0
osalus,3,7140.0
mobiilside,3,1365.0
rikas,3,14141.0
osalusdemokraatia,3,552.0
armastuse,3,33884.0
osapool,3,4954.0
õigustada,3,4884.0
vägede,3,11649.0
õigustanud,3,2801.0
arsti,3,40063.0
riiklikest,3,2041.0
ehitamisest,3,2312.0
molotovi-ribbentropi,3,653.0
arusaadav,3,20034.0
moraali,3,4837.0
moonutatud,3,2844.0
riigireform,3,558.0
vähendab,3,41487.0
eestlasele,3,4195.0
moodustatud,3,10366.0
osalejate,3,28693.0
moodustab,3,31396.0
moodsa,3,9950.0
põhimõttel,3,9535.0
vähekindlustatud,3,2273.0
riikidest,3,19896.0
vähegi,3,30223.0
efektiivsem,3,5975.0
mittekangelase,3,0.0
ehitanud,3,9830.0
voodisse,3,14820.0
ministrite,3,9125.0
riske,3,17722.0
pääsemine,3,3746.0
osutab,3,11942.0
osutada,3,9082.0
eitamine,3,1364.0
pääseda,3,34070.0
riskid,3,9997.0
riskida,3,5997.0
vorm,3,37019.0
õnnelik,3,53094.0
millegipärast,3,27204.0
otseses,3,19161.0
eksamisüsteem,3,17.0
eksamite,3,2676.0
miljardit,3,35496.0
argipäeva,3,4016.0
vorsti,3,4449.0
rikkumine,3,9346.0
argumendid,3,5521.0
oscari,3,4781.0
oskusi,3,37678.0
ehitati,3,23834.0
pääsu,3,9244.0
ehitis,3,7033.0
rikkumiste,3,6746.0
arhitekti,3,4392.0
ehitus,3,33924.0
päästmiseks,3,4392.0
mitmekesisust,3,6353.0
mitmekesisus,3,6535.0
mitmedki,3,2189.0
rindele,3,1578.0
vs,3,104018.0
minutit,3,162573.0
meenub,3,17513.0
elist,3,2039.0
meelitame,3,130.0
eok,3,4833.0
palus,3,28518.0
sakraalse,3,296.0
majanduslikust,3,2567.0
majanduslikus,3,2699.0
alustasid,3,16210.0
venemaast,3,2871.0
alustame,3,16847.0
majanduskriis,3,3645.0
sakslaste,3,9447.0
majanduskasvu,3,15260.0
venelastest,3,1783.0
saladuse,3,4015.0
saladust,3,4603.0
majandusest,3,3241.0
alustama,3,12849.0
ühised,3,11565.0
majanduspoliitikas,3,232.0
ühiselt,3,32390.0
palku,3,2398.0
ühetaolise,3,616.0
maksukoormust,3,876.0
ameti,3,34392.0
saba,3,17452.0
maksu,3,8029.0
sadade,3,8083.0
makstav,3,2771.0
maksmise,3,9293.0
maksmine,3,9373.0
ühiku,3,2757.0
makse,3,26361.0
paljuräägitud,3,739.0
ennetähtaegsed,3,500.0
ambitsioonide,3,1008.0
punkte,3,32371.0
venelasi,3,4955.0
majade,3,14832.0
maksumaksjad,3,1508.0
panustab,3,7996.0
samasooliste,3,3923.0
allianss,3,1493.0
mahu,3,25541.0
erialane,3,3413.0
erialasid,3,1920.0
vees,3,33223.0
erikomisjon,3,1061.0
paranenud,3,13971.0
psühholoogilise,3,4309.0
eriliste,3,4716.0
erimeelsused,3,3009.0
parasiit,3,1267.0
sarnaselt,3,41081.0
ühtset,3,6628.0
paratamatu,3,6757.0
paradoksaalsel,3,1366.0
vello,3,11484.0
salasepitsuste,3,62.0
ühiste,3,10907.0
paneme,3,21302.0
venekeelsed,3,2978.0
venekeelse,3,5722.0
venekeelne,3,5998.0
panevad,3,31024.0
aluseid,3,5112.0
salli,3,13706.0
alus,3,33338.0
maininud,3,7721.0
salliga,3,734.0
puid,3,19204.0
ühiskonnaelu,3,1372.0
panus,3,25712.0
panuse,3,36451.0
panust,3,11074.0
purjus,3,16430.0
maksumaksjate,3,3398.0
meelitada,3,11488.0
paistavad,3,12509.0
masu,3,3438.0
ööpäevas,3,7602.0
rünnata,3,7993.0
massiliselt,3,7441.0
massiline,3,3642.0
andmed,3,98879.0
puudutavate,3,6913.0
maruste,3,1105.0
puudutavad,3,20528.0
pakkumine,3,48374.0
martin,3,87544.0
marti,3,4335.0
marta,3,10018.0
puudutas,3,9623.0
pakti,3,2963.0
viimasele,3,12103.0
andmist,3,12167.0
viidatud,3,14298.0
materjalid,3,28764.0
paigal,3,13449.0
viiskümmend,3,4767.0
rääkisin,3,19929.0
meelel,3,6919.0
meelega,3,43942.0
paikneva,3,4606.0
öeldi,3,32959.0
meeldi,3,69441.0
puutub,3,30230.0
elukeskkonna,3,6911.0
meel,3,67320.0
angela,3,9425.0
meediast,3,4156.0
medal,3,5085.0
andres,3,65113.0
ühelgi,3,11763.0
viidates,3,12237.0
ühesugused,3,6670.0
enamjaolt,3,14522.0
manipuleerida,3,2838.0
ühenduse,3,46080.0
palgalõhet,3,550.0
saamist,3,22098.0
ametliku,3,18983.0
saateid,3,5677.0
saates,3,53176.0
vigureid,3,1072.0
putinil,3,1062.0
maksusüsteem,3,1542.0
ametist,3,19157.0
saatuse,3,12649.0
üheski,3,9838.0
saavutamiseks,3,42265.0
energiat,3,58213.0
enamuse,3,18119.0
enamikul,3,7998.0
saadetakse,3,30426.0
saali,3,24132.0
analüüsis,3,6924.0
pakutav,3,9153.0
saadikud,3,6110.0
viib,3,85407.0
pakuti,3,19871.0
analüüs,3,29489.0
saadikuga,3,344.0
puudumist,3,6839.0
vihmavarju,3,2254.0
puudulik,3,6229.0
emotsioonide,3,9891.0
ammugi,3,7784.0
ammendunud,3,1191.0
ametniku,3,6017.0
empaatilised,3,320.0
arusaamad,3,5577.0
organiseeritud,3,13892.0
ühtsuse,3,5067.0
naftahinna,3,715.0
depressiooni,3,11086.0
rasmus,3,14130.0
võetaks,3,4603.0
näiline,3,1871.0
näilisuse,3,85.0
avalikule,3,5961.0
näitajad,3,14643.0
ratsionalistid,3,65.0
vähenenud,3,26609.0
detsembris,3,32420.0
avalikke,3,7004.0
dialoogi,3,17042.0
die,3,8633.0
naasma,3,2444.0
avaldanud,3,26174.0
väärtustab,3,4123.0
võidab,3,27918.0
võidelda,3,28021.0
võidetud,3,11243.0
raskem,3,34798.0
raportis,3,7350.0
võimaldaks,3,12321.0
demokraatide,3,6031.0
avatus,3,3905.0
võimaldada,3,16750.0
avati,3,30542.0
demokraatlikes,3,774.0
demokraatlikud,3,1995.0
avastati,3,13454.0
näida,3,3966.0
avastas,3,16314.0
näidatakse,3,16437.0
naistest,3,15781.0
näidati,3,12812.0
raskelt,3,15095.0
võõraid,3,5240.0
naabri,3,8260.0
diktaator,3,2226.0
read,3,13969.0
püütud,3,10576.0
püüti,3,6938.0
möödudes,3,18742.0
möödas,3,29337.0
diskussioon,3,4380.0
nõrkus,3,4881.0
nõu,3,72600.0
mõõtu,3,15204.0
nõuandva,3,723.0
autoga,3,66765.0
reaktsioon,3,13567.0
reaktsiooni,3,9797.0
nõudega,3,2916.0
mõtteviisist,3,1002.0
nõudis,3,20596.0
möödus,3,22124.0
quo,3,1516.0
müüt,3,7181.0
nõrgaks,3,5778.0
autosid,3,23625.0
müüri,3,7744.0
raamatut,3,57686.0
ravikindlustus,3,1315.0
väärtused,3,20525.0
väärtuse,3,18556.0
ravikindlustuse,3,2026.0
ravile,3,6864.0
müügi,3,17949.0
väärteo,3,1008.0
raadios,3,8003.0
waldorfi,3,588.0
direktori,3,15626.0
reaalne,3,25172.0
reaalsus,3,17034.0
rahandusministeerium,3,5924.0
võsa,3,9043.0
võimaldavad,3,39891.0
niisamuti,3,7610.0
niipea,3,20416.0
rahvaga,3,5582.0
niipalju,3,44139.0
võimuvertikaal,3,43.0
normaalse,3,15940.0
normaalseks,3,7381.0
normiks,3,2386.0
võrdlemisi,3,19908.0
rahvuspargis,3,3349.0
võrdlus,3,10726.0
novembril,3,62128.0
võrdlustes,3,166.0
betooni,3,8744.0
rahulolematus,3,3001.0
berliinist,3,1175.0
bürokraatia,3,4441.0
rahvuslike,3,3209.0
neutraalne,3,5841.0
niiviisi,3,14834.0
britid,3,4841.0
nina,3,46761.0
browni,3,1932.0
nimetatakse,3,41793.0
võitnud,3,65038.0
rahvana,3,1551.0
nimetanud,3,8584.0
brüsseli,3,9353.0
brüsselis,3,13051.0
rahvusena,3,507.0
noore,3,41607.0
nimega,3,66717.0
nimed,3,32612.0
boriss,3,3420.0
noorem,3,21264.0
castrole,3,41.0
rahvusvahelisele,3,7167.0
nähtavale,3,7345.0
needki,3,5657.0
võimeid,3,8945.0
rahas,3,6932.0
nautida,3,76596.0
võimalustest,3,14002.0
nägi,3,63488.0
nägusid,3,5436.0
võimalusel,3,42747.0
natsismi,3,886.0
natside,3,2685.0
natsi-saksamaa,3,1240.0
võimalikku,3,15967.0
võrsunud,3,1502.0
delegeerida,3,1896.0
nähtamatu,3,8881.0
delillo,3,119.0
bakteritega,3,1012.0
rakendamise,3,23433.0
rahvusvahelisi,3,11284.0
de,3,102076.0
neoliberalism,3,164.0
belgia,3,26445.0
numbreid,3,14487.0
nentis,3,33412.0
võimsam,3,7311.0
numbritest,3,2340.0
nuppu,3,21098.0
coq,3,5335.0
võimet,3,9592.0
csce,3,111.0
võrdõiguslikkuse,3,11145.0
negatiivne,3,20855.0
võimekuse,3,7810.0
neelavad,3,1367.0
rakendamine,3,17301.0
doktor,3,14116.0
reedel,3,88601.0
reegel,3,17826.0
eelarvest,3,13413.0
muudki,3,8379.0
omanik,3,75744.0
muudetakse,3,15373.0
ridamisi,3,3040.0
õhkkonna,3,3490.0
muudatusi,3,30317.0
väikeste,3,42555.0
muudatused,3,30865.0
eelis,3,16424.0
põhjuse,3,9833.0
väikeses,3,18134.0
eelisseisund,3,79.0
arvust,3,8857.0
põhjendusi,3,2899.0
omavalitsuses,3,3921.0
eeldaks,3,3539.0
väiksemaid,3,15868.0
põhjendatakse,3,1404.0
muuli,3,3784.0
asjaga,3,28863.0
muutuste,3,16970.0
asjadest,3,32861.0
muutusid,3,13069.0
asetatakse,3,4251.0
edukas,3,30032.0
olulisi,3,26790.0
väldanud,3,3462.0
äärmuslaste,3,956.0
muutmise,3,29989.0
olulistes,3,2490.0
väited,3,7765.0
väiksus,3,972.0
muuseumi,3,42670.0
äärmusluse,3,633.0
omavalitsusi,3,3969.0
õhuruumi,3,3358.0
olukordi,3,21060.0
riigikaitses,3,583.0
optimaalne,3,8784.0
väidan,3,3321.0
väidab,3,29044.0
põhitööd,3,417.0
mujalgi,3,4624.0
põhitöö,3,3149.0
riigikogusse,3,2820.0
riigiks,3,3566.0
mudeli,3,25797.0
eesmärgiga,3,32341.0
arutasime,3,7349.0
mudel,3,35472.0
väheseid,3,8418.0
moto,3,6932.0
arutama,3,10067.0
arvama,3,10360.0
ootused,3,20081.0
ometigi,3,15084.0
ootus,3,6940.0
arvestatavat,3,1623.0
arvestatav,3,7476.0
eelkirjeldatud,3,1282.0
oodati,3,5179.0
eelkoolis,3,549.0
eelmainitud,3,6219.0
arvati,3,10836.0
ootama,3,49025.0
muretseda,3,14643.0
eelnes,3,3485.0
arvasin,3,36609.0
murest,3,4380.0
arvanud,3,14898.0
väidete,3,3632.0
murda,3,13544.0
asjakohane,3,17363.0
ärkamise,3,2102.0
nõudlus,3,15123.0
vältimatult,3,2871.0
mõnusa,3,21046.0
mõnus,3,94386.0
auhinna,3,28294.0
väljendub,3,9129.0
mõnegi,3,12055.0
mõjuta,3,15537.0
e-kirjade,3,1724.0
registrite,3,2820.0
mõjukas,3,1904.0
objektiivsus,3,537.0
regulaarselt,3,33424.0
reguleerida,3,21345.0
oblasti,3,3970.0
oblastit,3,156.0
asuvad,3,79951.0
püsivad,3,13523.0
ausa,3,6127.0
määrida,3,7952.0
ausalt,3,63796.0
reeglite,3,21451.0
püüdes,3,10280.0
dokumenti,3,7931.0
mõtte,3,22880.0
dollari,3,25917.0
dollarit,3,48196.0
austraalia,3,33618.0
mõtleme,3,11824.0
mõtlemata,3,5137.0
donetskis,3,417.0
mõtetes,3,5997.0
yorgis,3,11077.0
nõukogudes,3,511.0
york,3,16520.0
mõtete,3,13789.0
mõistavad,3,9648.0
ebamäärane,3,2226.0
asjaolust,3,5614.0
äratundmine,3,3008.0
märgatavalt,3,20665.0
relvana,3,915.0
astroloogia,3,1440.0
olemasolust,3,7097.0
mängivad,3,34456.0
assamblee,3,3846.0
oletame,3,6849.0
olevate,3,39538.0
olidki,3,6734.0
oligi,3,65033.0
välismaalaste,3,4551.0
olijate,3,1105.0
asjas,3,12451.0
ollagi,3,3910.0
olud,3,7000.0
astutakse,3,1739.0
relvaks,3,899.0
määr,3,14170.0
okupatsiooni,3,7736.0
ohtlikum,3,4479.0
ärakasutamine,3,1806.0
asutada,3,3809.0
ebastabiilsust,3,855.0
ohvrid,3,6472.0
ärakuulamine,3,577.0
ohvriks,3,15452.0
pööratud,3,9257.0
märke,3,18692.0
relv,3,8271.0
välistatud,3,14685.0
oksanen,3,638.0
asukoha,3,22870.0
oktoobris,3,32926.0
astuvad,3,15459.0
sarnast,3,26139.0
elavate,3,14632.0
selgunud,3,12568.0
ajakirjanikuna,3,2478.0
vastutada,3,4712.0
ettepanek,3,37308.0
pildis,3,8331.0
alade,3,10478.0
pilet,3,18447.0
ettepanekute,3,8423.0
poliitikutele,3,3161.0
abikaasaga,3,9170.0
loomisest,3,7303.0
prominentne,3,233.0
valu,3,57128.0
euroopat,3,7848.0
esitab,3,39505.0
