LEMMA,Votmesus,Fookus suhteline sagedus,Referents suhteline sagedus
piisama,1.2320092919140804,0.00021871380084083307,9.311173862753726e-05
usk,1.2287937279605141,0.00017821124512956766,7.603811357607153e-05
järeldama,1.2268941157836835,4.860306685351846e-05,2.076499083461286e-05
tollal,1.2199989768786026,4.860306685351846e-05,2.086447144918162e-05
seadmine,1.2187847409701864,4.050255571126538e-05,1.7401699418660583e-05
üksnes,1.2116516623102873,0.00024301533426759227,0.0001049277073686031
ajastu,1.2085867230123002,0.00011340715599154307,4.907040059265555e-05
eelpool,1.2062922840436103,4.050255571126538e-05,1.7553036949334332e-05
näitaja,1.2027508102113156,0.0001377086894183023,5.982700661900513e-05
vastutus,1.2013947820004198,0.0002025127785563269,8.806362659037793e-05
riiklik,1.1947716833954565,0.00035642249025913533,0.00015570515297508213
prügikast,1.1945396319245125,4.860306685351846e-05,2.1235936297199005e-05
vähenemine,1.192815123253127,7.290460028027768e-05,3.189200340456952e-05
armee,1.191343736036459,6.480408913802461e-05,2.8377374457943493e-05
neelama,1.1904616234801548,4.050255571126538e-05,1.774670665642032e-05
eelistus,1.1884719361404683,5.6703577995771534e-05,2.487967838188236e-05
küllap,1.1851873879187715,9.720613370703692e-05,4.274809004548786e-05
neutraalne,1.1847945603249792,4.050255571126538e-05,1.781655474750051e-05
agressiivne,1.1835953125078866,4.050255571126538e-05,1.7831371009244793e-05
toel,1.181905209798411,6.480408913802461e-05,2.856363603415734e-05
koosseis,1.179986456456529,0.0002025127785563269,8.938015727679852e-05
kingitus,1.1798097321189307,0.00021061328969857997,9.296675092332536e-05
aju,1.1794948696816885,0.00018631175627182076,8.225776859543954e-05
maagiline,1.179405778227362,4.050255571126538e-05,1.7883227925349785e-05
raiuma,1.178466940352968,4.050255571126538e-05,1.789486927386315e-05
nsv,1.174452956167731,7.290460028027768e-05,3.2300508906947615e-05
raul,1.1740005958983968,5.6703577995771534e-05,2.5130496527124868e-05
edgar,1.1727050649762476,4.860306685351846e-05,2.1559777446752624e-05
vale,1.1726578540515944,0.0002916184011211107,0.00012936289789815695
vanem,1.1725848947521578,0.0008019506030830546,0.00035576596039490685
saatkond,1.171501668733901,4.860306685351846e-05,2.1577768621727822e-05
olu,1.169996309182117,0.00011340715599154307,5.040068923641012e-05
komm,1.1690978834384929,4.860306685351846e-05,2.1613750971678226e-05
faktor,1.1690272444666625,4.050255571126538e-05,1.801234106340711e-05
sugu,1.1666134711419351,8.100511142253076e-05,3.608500547820166e-05
seostama,1.1638899742774103,5.6703577995771534e-05,2.530723336364596e-05
põhiseadus,1.1635280337233571,8.910562256478383e-05,3.977848787016939e-05
kim,1.1631058844764857,4.050255571126538e-05,1.8086422372128527e-05
vaikima,1.1618401773847253,4.860306685351846e-05,2.1722756325939736e-05
euroopa,1.1618220568313111,0.0020737308524167875,0.0009268492445886088
väikelaps,1.155192383054575,4.050255571126538e-05,1.8185902986697283e-05
ühik,1.154772665528882,4.050255571126538e-05,1.8191194508748815e-05
ressurss,1.15421323203761,0.00012150766713379614,5.459474961445256e-05
riskima,1.1537099273046971,4.860306685351846e-05,2.1845519637535226e-05
panustama,1.150697766078096,0.0001701107339873146,7.661912269732949e-05
pooldama,1.1493831648812738,4.860306685351846e-05,2.1911134510974195e-05
kolmandik,1.1489018062834706,8.910562256478383e-05,4.018381845931657e-05
der,1.1487422333555077,4.050255571126538e-05,1.826739242629084e-05
idee,1.1485034496974922,0.0005670357799577153,0.000255785826144484
kvalifikatsioon,1.1482885781910381,5.6703577995771534e-05,2.55823925103255e-05
maapiirkond,1.1462369739145082,4.050255571126538e-05,1.829914155860002e-05
paanika,1.1400758707705334,4.860306685351846e-05,2.205294730195519e-05
kippuma,1.1378178457787111,0.0002025127785563269,9.20312098246149e-05
ähvardama,1.1314199644690255,8.100511142253076e-05,3.697609779167926e-05
ooper,1.1289858015050662,4.050255571126538e-05,1.8519268875943655e-05
missioon,1.126267697515333,8.100511142253076e-05,3.7108385842967505e-05
erialane,1.125746626409177,4.860306685351846e-05,2.2273074619298826e-05
gruusia,1.1229388265683335,6.480408913802461e-05,2.9755286800161828e-05
tähtpäev,1.1213387721850194,4.050255571126538e-05,1.861769118610211e-05
kohanema,1.119726837514057,4.860306685351846e-05,2.236620540740575e-05
üldsus,1.1167535854486053,4.050255571126538e-05,1.867695623307924e-05
traditsioon,1.116090667753543,0.00014580920056055536,6.72679449278662e-05
lubadus,1.1145109653502854,8.910562256478383e-05,4.115322529915681e-05
joomine,1.1137320624517062,4.050255571126538e-05,1.8716113496260562e-05
sotsiaalne,1.1129954230713095,0.00025111584540984537,0.0001160991687237926
iga-aastane,1.1129165197273947,4.860306685351846e-05,2.2472035848436342e-05
britt,1.112763656777681,6.480408913802461e-05,2.996588937781271e-05
igavene,1.1105889347577262,5.6703577995771534e-05,2.6259707332921304e-05
nõunik,1.110133555413094,4.860306685351846e-05,2.2515426329258887e-05
kordama,1.109875893762668,0.00012150766713379614,5.6298619715045124e-05
õiglane,1.1095369353702,8.100511142253076e-05,3.7541232346782634e-05
kahtlemata,1.1086763389177279,9.720613370703692e-05,4.507635974816093e-05
ttü,1.107464243291916,4.050255571126538e-05,1.8797602935854116e-05
is,1.1073474889734132,0.00012960817827604922,6.015719759502059e-05
austama,1.1049665222408618,7.290460028027768e-05,3.389431534886836e-05
valitseja,1.104381040298865,4.860306685351846e-05,2.2605382204134892e-05
lootus,1.098240309857147,0.00021871380084083307,0.00010215812472683245
kasv,1.0970528675936473,0.00025111584540984537,0.00011738924179995554
suunama,1.0969512974392224,0.0001701107339873146,7.952734321685022e-05
vastuolu,1.0931880560155143,8.910562256478383e-05,4.176598355272395e-05
konkreetselt,1.0922744374422113,5.6703577995771534e-05,2.659518983098829e-05
gaas,1.0921198822927907,0.00010530664484928998,4.939635835102978e-05
vari,1.091872628487967,9.720613370703692e-05,4.560445364890359e-05
siseminister,1.091069346150461,4.050255571126538e-05,1.9012438731146224e-05
iidne,1.0907481584069652,4.050255571126538e-05,1.9016671948787447e-05
väärtus,1.0902172284757272,0.00046172913510842534,0.00021686985636871397
sissejuhatus,1.090065871782336,4.860306685351846e-05,2.2830801043530058e-05
vähemus,1.0900257473217951,4.050255571126538e-05,1.90261966884802e-05
mitmekesisus,1.085058942897244,6.480408913802461e-05,3.054689849907067e-05
likvideerima,1.0845791906207325,4.050255571126538e-05,1.9098161388381004e-05
raha,1.0830951783537528,0.0012312776936224676,0.0005811816248768413
viimsi,1.081029623546059,8.910562256478383e-05,4.2119457225766134e-05
sugugi,1.0791796674842256,0.00012150766713379614,5.750931996043512e-05
sada,1.0740864481483698,0.0002673168676943515,0.00012696795501763463
alluma,1.071131286409843,4.050255571126538e-05,1.927701483372271e-05
liit,1.0704437903821644,0.0010449659373506469,0.0004975840428979544
suurendamine,1.0691525519878833,9.720613370703692e-05,4.632833386555286e-05
elanik,1.0682440856036226,0.0003807240236858946,0.0001815669378497284
sügavam,1.0677690509179263,6.480408913802461e-05,3.091518843385714e-05
nimel,1.0655849289855934,0.00025111584540984537,0.00011997785438756388
osakaal,1.065536963420861,0.00010530664484928998,5.0314966579175334e-05
mets,1.065518756501599,0.0004455281128239192,0.00021287369891539873
naaber,1.0651155658461628,0.00014580920056055536,6.968722880982558e-05
juhuslik,1.064808865813538,4.860306685351846e-05,2.323401502385662e-05
enamik,1.0633880583505746,0.0003078194234056169,0.0001472937495219705
võrdselt,1.0632325804440659,4.860306685351846e-05,2.3259414329703964e-05
nähtamatu,1.0565525152082498,4.050255571126538e-05,1.947280114962931e-05
maaelu,1.0561605317685638,4.050255571126538e-05,1.9478092671680838e-05
haridus,1.0537999958667035,0.0002916184011211107,0.00014047191929313842
võrdlus,1.0530284924578066,9.720613370703692e-05,4.684901963542338e-05
positsioon,1.0483245834849657,0.0001701107339873146,8.225353537779831e-05
kerkima,1.0481138627647841,0.0001377086894183023,6.659592162732193e-05
järjekordne,1.0458393839929563,0.00011340715599154307,5.4930232112519544e-05
stsenaarium,1.042265150980633,6.480408913802461e-05,3.1466565031626535e-05
potentsiaalne,1.0406232802361923,5.6703577995771534e-05,2.756459667082853e-05
asutama,1.0404515806087018,8.100511142253076e-05,3.938268202071497e-05
lähtuma,1.039179240226091,0.00019441226741407383,9.460183123724803e-05
alkohol,1.0350396816304974,0.0001701107339873146,8.30144562488083e-05
võitlus,1.0332606169319116,0.00015390971170280846,7.520099478751953e-05
staatus,1.0329307298793025,9.720613370703692e-05,4.7506226674223366e-05
vaikus,1.0318319888890306,8.100511142253076e-05,3.9618683904213195e-05
avalikult,1.0301373284934385,8.100511142253076e-05,3.9665249298266655e-05
muutuv,1.029688320407373,4.860306685351846e-05,2.3806557709832135e-05
pank,1.0274234192664762,0.00028351788997885765,0.00013908977373327887
eeldama,1.026204625216056,0.00021061328969857997,0.00010341115714863468
eesti,1.0228923677720643,0.006561414025224992,0.003229060317766715
laiendamine,1.0205461813425154,4.050255571126538e-05,1.996491270042157e-05
ründama,1.0189538376996063,9.720613370703692e-05,4.796870570152707e-05
vähendamine,1.0151790504725886,0.00012960817827604922,6.412583913366787e-05
briti,1.013679824981981,9.720613370703692e-05,4.814438423363785e-05
piires,1.0132359090556573,4.860306685351846e-05,2.4079600247691067e-05
sügavalt,1.0116154169043998,5.6703577995771534e-05,2.8124439703880372e-05
moodne,1.0107904800953968,8.100511142253076e-05,4.020075132988146e-05
teisiti,1.010204627298103,0.00011340715599154307,5.6303911237096656e-05
karistama,1.0069301648285673,7.290460028027768e-05,3.627761688087734e-05
teinekord,1.0058520922669878,6.480408913802461e-05,3.227087638345905e-05
vundament,1.005785856518043,4.050255571126538e-05,2.0170223756020922e-05
torkama,1.00170403821263,4.050255571126538e-05,2.0227372194177443e-05
nutitelefon,0.999055152297896,6.480408913802461e-05,3.24232722185431e-05
piir,0.999037172607817,0.0004455281128239192,0.00022291277455156088
fraktsioon,0.9954442126786038,7.290460028027768e-05,3.6567592289301166e-05
leevendama,0.9949015243945516,7.290460028027768e-05,3.658135024663514e-05
komme,0.993104141895248,0.00017821124512956766,8.953255311188257e-05
vägivald,0.9897577412470898,0.00010530664484928998,5.302845908719977e-05
sony,0.9896771251005849,4.050255571126538e-05,2.0396700899826394e-05
erinevalt,0.9890285210112413,0.00012150766713379614,6.121761861414714e-05
maailm,0.9887124967012216,0.0014094889387520353,0.0007102799466724217
kümmekond,0.9886295249211277,4.050255571126538e-05,2.0411517161570677e-05
ennustama,0.9857220013586129,8.910562256478383e-05,4.4995928612977677e-05
laps,0.9841049553592283,0.003183500878905459,0.0016093846828404501
niikuinii,0.983645150147419,6.480408913802461e-05,3.277145436953376e-05
otsustav,0.9819556011971863,5.6703577995771534e-05,2.8708623738369253e-05
kaitsmine,0.9764139536335755,8.100511142253076e-05,4.1170158169721705e-05
põhjendus,0.9759782663373847,6.480408913802461e-05,3.294607459723424e-05
tõsisem,0.9755983061187353,4.050255571126538e-05,2.0596720433374216e-05
kartul,0.9734131616853717,8.100511142253076e-05,4.125588082695648e-05
tugevdamine,0.9730061276739311,4.050255571126538e-05,2.0633761087734926e-05
kokkulepe,0.9728458124673011,0.00024301533426759227,0.0001238163244837435
kümme,0.9691500530654479,0.0004455281128239192,0.00022757883869659978
nõrk,0.9686639955557402,0.00010530664484928998,5.380948774200555e-05
tõestama,0.9671683961694317,0.00015390971170280846,7.872620677824862e-05
vaevalt,0.9633317410541753,8.910562256478383e-05,4.569970104583113e-05
keerukas,0.9626470059710664,4.860306685351846e-05,2.493894342885949e-05
le,0.9623898967303127,8.100511142253076e-05,4.157231384563796e-05
brüssel,0.9617814125276601,5.6703577995771534e-05,2.911289602310612e-05
eeskätt,0.9606280952097144,5.6703577995771534e-05,2.9136178720132853e-05
lätlane,0.9571475264747524,4.860306685351846e-05,2.5034190825787027e-05
juhitud,0.9566718906074528,4.050255571126538e-05,2.0868704666822842e-05
reaalne,0.9559079492774898,0.00014580920056055536,7.516712904638974e-05
iseloomustama,0.9554713028428502,9.720613370703692e-05,5.012658839414088e-05
kritiseerima,0.9492493271452802,5.6703577995771534e-05,2.9366889081579547e-05
koorem,0.9480644217123142,4.050255571126538e-05,2.0993584587238945e-05
kehtima,0.94784625576575,0.00031591993454787,0.00016377472410366494
tava,0.9467279741495003,0.00010530664484928998,5.463390687763388e-05
halvasti,0.9463200171982452,8.100511142253076e-05,4.2037967786172576e-05
parandus,0.9399418523962939,4.050255571126538e-05,2.111211468119321e-05
identiteet,0.9395983772485111,6.480408913802461e-05,3.378742660342746e-05
tugevalt,0.93629434931741,8.100511142253076e-05,4.233111810782732e-05
vägev,0.9357774632754932,4.860306685351846e-05,2.5407772282625022e-05
puudutav,0.9354289702461671,8.100511142253076e-05,4.235651741367466e-05
soome,0.9349158710466184,0.0006156388468112338,0.00032202404088112256
mõtlemine,0.931383558545252,0.00010530664484928998,5.521809091212276e-05
muutmine,0.92960837987343,0.0002025127785563269,0.00010631937766815541
halvem,0.9295242702137076,5.6703577995771534e-05,2.9771161366316417e-05
pensionär,0.9278670112313975,4.860306685351846e-05,2.5547468464785408e-05
statistika,0.9276831347283588,0.00010530664484928998,5.5359903703103753e-05
opositsioon,0.9248648780664842,5.6703577995771534e-05,2.9867467067654258e-05
infosüsteem,0.9230461700636873,4.050255571126538e-05,2.1360816217615105e-05
tootma,0.9228772339354473,0.00017821124512956766,9.399859772337365e-05
sedavõrd,0.9217839591795538,4.860306685351846e-05,2.565541551463661e-05
elav,0.9213376866207366,0.00019441226741407383,0.00010265341119085562
elanikkond,0.9192470033776596,7.290460028027768e-05,3.85508547542145e-05
vajav,0.9185501219255342,4.050255571126538e-05,2.142748939546438e-05
soomlane,0.9169445448231666,8.910562256478383e-05,4.719296856877281e-05
kuritegu,0.9166453152301993,9.720613370703692e-05,5.149391769225615e-05
tuletama,0.9156578298384612,0.00015390971170280846,8.158786190371588e-05
jurist,0.914636423639019,4.050255571126538e-05,2.1485696138031207e-05
sõltuvus,0.9140173043706349,5.6703577995771534e-05,3.0092885907049423e-05
taavi,0.9125692197419002,7.290460028027768e-05,3.8729708199556203e-05
peter,0.9118676750789219,4.050255571126538e-05,2.152697001003314e-05
anonüümne,0.9073355708945249,4.050255571126538e-05,2.1594701492292718e-05
mehhanism,0.9072345701215284,5.6703577995771534e-05,3.0234698698030417e-05
piirduma,0.9068053957035681,6.480408913802461e-05,3.456422204059202e-05
toimiv,0.9050983775650137,7.290460028027768e-05,3.8930786037514335e-05
väärtustama,0.9003998062701709,4.860306685351846e-05,2.6038521711167364e-05
suhtumine,0.8966863389385835,0.0001377086894183023,7.396595354069249e-05
arenenud,0.8956726533689445,6.480408913802461e-05,3.4831973056399425e-05
kõrgkool,0.8950854027617142,4.050255571126538e-05,2.177884645968595e-05
kulutus,0.8936577158334666,6.480408913802461e-05,3.48806550592735e-05
absoluutne,0.8932638178721257,4.050255571126538e-05,2.1806362374353907e-05
kukkumine,0.8917242712136305,4.050255571126538e-05,2.1829645071380637e-05
eelnõu,0.8909265164036032,0.00017821124512956766,9.610356519547217e-05
toimimine,0.8898746826131697,0.00010530664484928998,5.6829888529018706e-05
majanduskasv,0.8894180272875657,4.860306685351846e-05,2.623748294030488e-05
päevaleht,0.887905829162293,4.860306685351846e-05,2.6264998854972836e-05
küllalt,0.8865694354244757,4.860306685351846e-05,2.6289339856409872e-05
arusaamatu,0.8865694354244757,4.860306685351846e-05,2.6289339856409872e-05
tänane,0.8862157360078468,0.00035642249025913533,0.00019283576321066606
põhjalikult,0.8832628288047548,7.290460028027768e-05,3.952449481169597e-05
helsingi,0.8816413024159684,7.290460028027768e-05,3.9568943596928815e-05
rahu,0.8797441151300442,0.00016201022284506153,8.804669371981304e-05
kooslus,0.8768453156864574,4.860306685351846e-05,2.646713499734127e-05
kaasnev,0.8767732086955896,6.480408913802461e-05,3.52912771704722e-05
asjatundja,0.8766261216084384,4.050255571126538e-05,2.2059297128417028e-05
töökoht,0.87603100461916,0.0002025127785563269,0.00011034199273172829
tulevik,0.873743498743008,0.0004698296462506784,0.00025639964270246144
pikaajaline,0.8736951994459446,0.00014580920056055536,7.957496691531398e-05
kese,0.870685969896916,4.860306685351846e-05,2.6580373569244006e-05
käitumine,0.8666563532291839,0.00019441226741407383,0.00010661887781627198
kirjutis,0.8664873840040758,4.050255571126538e-05,2.2214867876732e-05
vanaisa,0.8625849197778885,5.6703577995771534e-05,3.118505605848515e-05
raport,0.8619926291856376,8.100511142253076e-05,4.456837363121408e-05
puhtalt,0.8611820910581084,4.860306685351846e-05,2.6756052101354792e-05
lahendama,0.8604188144550722,0.0002349148231253392,0.0001293893555084146
sekkuma,0.8587711097486789,5.6703577995771534e-05,3.1267603802489016e-05
hiljutine,0.8571788959223658,6.480408913802461e-05,3.577386398157171e-05
edendamine,0.8557522095125734,7.290460028027768e-05,4.028541568270593e-05
minister,0.8530070849589781,0.00014580920056055536,8.072428550490624e-05
kõikvõimalik,0.8509307535269125,5.6703577995771534e-05,3.143799081254827e-05
korduv,0.8496103687353499,4.050255571126538e-05,2.2476269066077568e-05
teadlane,0.84960187752387,0.00019441226741407383,0.0001078867264998185
sundima,0.8487247216283423,0.00019441226741407383,0.00010795234137325747
seevastu,0.8486499657220624,5.6703577995771534e-05,3.148773111983265e-05
pere,0.8470087367420142,0.0006075383356689807,0.00033775256102708945
leppima,0.8451992501999754,0.00022681431198308614,0.0001262525412362678
näol,0.8428953006477404,9.720613370703692e-05,5.419471054735691e-05
struktuur,0.8397554531286816,0.00011340715599154307,6.336491826265789e-05
elluviimine,0.8394663358850507,5.6703577995771534e-05,3.168880895779078e-05
avalik,0.8370365375590718,0.0004455281128239192,0.0002494031922459289
süüdistama,0.8343921342492501,0.00011340715599154307,6.360092014615612e-05
toetamine,0.8334709631967027,0.00010530664484928998,5.909571827148372e-05
matemaatika,0.8330724021469937,5.6703577995771534e-05,3.182956344436147e-05
prioriteet,0.8324669292413264,6.480408913802461e-05,3.639191375719038e-05
jaotus,0.8311166211671147,4.050255571126538e-05,2.2766244474501395e-05
ajalooline,0.8299493793441973,0.0001377086894183023,7.746788283439486e-05
tõepoolest,0.8295749579107667,0.0001377086894183023,7.748799061819067e-05
täheldama,0.8292958472594889,4.860306685351846e-05,2.735399409317765e-05
üksik,0.8291519060294124,0.00015390971170280846,8.662962411441339e-05
pimedus,0.8286819938337391,4.860306685351846e-05,2.7365635441691012e-05
york,0.8266545831881967,8.910562256478383e-05,5.024088527045392e-05
investeering,0.8265315820928341,0.0001701107339873146,9.592259514130984e-05
välismaa,0.8261112443614054,0.0001377086894183023,7.767425219440451e-05
rahvusvaheline,0.825039130413828,0.0005184327131041969,0.00029263810232015746
hool,0.8246545846305332,0.00011340715599154307,6.403165004115064e-05
toona,0.8238917584179748,7.290460028027768e-05,4.118497443146599e-05
tõlgendama,0.8232246161906467,4.050255571126538e-05,2.2891124394917495e-05
põhimõte,0.8194832224749552,0.00024301533426759227,0.00013770339495577808
osapool,0.819283658123654,9.720613370703692e-05,5.5088977774065434e-05
sealjuures,0.8179934915452071,5.6703577995771534e-05,3.2163987638018145e-05
põllumees,0.8158399813340903,4.050255571126538e-05,2.3008596184461456e-05
enam-vähem,0.8158233918632036,6.480408913802461e-05,3.681417721690245e-05
kõlama,0.8145007981046529,0.0001701107339873146,9.672584818873205e-05
rikas,0.8131880895145895,8.100511142253076e-05,4.610185672174739e-05
huvi,0.8098932819504207,0.0006075383356689807,0.0003465544788076039
kriis,0.8091753336580014,0.0001701107339873146,9.708355507941546e-05
mood,0.8078125876843416,0.00021061328969857997,0.00012031227858122056
jõudmine,0.8043670326370196,9.720613370703692e-05,5.5661520460040945e-05
jõud,0.8035312478588477,0.0003726235125436415,0.0002134928069954277
rahaline,0.8023440976591381,0.00012150766713379614,6.967452915690191e-05
viha,0.7956432058474819,6.480408913802461e-05,3.7332746377952364e-05
peaminister,0.7922267483861629,0.00017821124512956766,0.00010290846255373937
oletama,0.7910466626053401,5.6703577995771534e-05,3.2770396065123453e-05
välisminister,0.7908137256482041,5.6703577995771534e-05,3.277568758717498e-05
ajalugu,0.7899696443154641,0.00038882453482814766,0.00022487910414590933
arusaadav,0.7893238190642129,5.6703577995771534e-05,3.280955332830477e-05
lubama,0.7882909648347503,0.0005589352688154623,0.0003236400717156597
pension,0.7874868349542116,8.100511142253076e-05,4.6930509075016936e-05
režiim,0.7857798400310819,6.480408913802461e-05,3.75888560452464e-05
laenama,0.7840099507331182,4.050255571126538e-05,2.3521873823459836e-05
väärtuslik,0.7834664298514181,6.480408913802461e-05,3.764917939663384e-05
kütus,0.7830130378936222,8.910562256478383e-05,5.178389310067998e-05
motiiv,0.7829068984094819,4.050255571126538e-05,2.3539864998435038e-05
omandamine,0.7819127113513091,4.860306685351846e-05,2.8267310799271673e-05
järeldus,0.7809324954216142,0.00010530664484928998,6.128746670522733e-05
suurbritannia,0.78003593198804,0.00010530664484928998,6.132556566399835e-05
osaliselt,0.7785428966433516,0.00010530664484928998,6.13890639286167e-05
ilmselt,0.7762718027377996,0.0006075383356689807,0.0003547256471595761
keskmine,0.7754841865441946,0.00042932709053941306,0.0002508096788072255
tagamine,0.7706086361302262,0.00015390971170280846,9.021727606535052e-05
peegeldama,0.7701213157534476,4.050255571126538e-05,2.3749409271675614e-05
loomulik,0.7695050354985569,0.0001377086894183023,8.078249224747306e-05
hulk,0.7693344323816265,0.00029971891226336384,0.00017584151098997325
õigus,0.7693186821293482,0.0006966439582337645,0.00040871716326015427
suunas,0.7677996199441337,0.00011340715599154307,6.660544636701468e-05
bbc,0.7667180500307409,4.050255571126538e-05,2.380549940542183e-05
pm,0.7662932057425639,6.480408913802461e-05,3.810001707542417e-05
organ,0.7642829048004394,4.050255571126538e-05,2.3845714973013455e-05
vastupidi,0.7631308480098818,0.00010530664484928998,6.20483875762373e-05
usa,0.7622409992642514,0.0005589352688154623,0.0003295369438898844
maks,0.7608629497210349,0.0001701107339873146,0.00010038969805721123
lühidalt,0.7595631798607383,4.860306685351846e-05,2.8708623738369253e-05
väide,0.7588657127554621,0.0001377086894183023,8.138043423929591e-05
tegutsev,0.7549330607045208,8.100511142253076e-05,4.800151313824655e-05
kandev,0.7503283224062709,4.050255571126538e-05,2.4077483638870455e-05
kohtuotsus,0.7496309548076163,4.050255571126538e-05,2.408912498738382e-05
esitlema,0.7462053688659683,7.290460028027768e-05,4.3463503826854674e-05
jäämine,0.745769840404929,4.050255571126538e-05,2.4153681556412484e-05
ilmnema,0.745397638025126,7.290460028027768e-05,4.3487844828291714e-05
võitlemine,0.7438115877554912,4.050255571126538e-05,2.418648899313197e-05
saatus,0.7411942100521784,8.100511142253076e-05,4.8460817252319326e-05
teadlikult,0.7404907457353177,4.860306685351846e-05,2.9090671630489696e-05
tähendama,0.7397777814805703,0.0007857495807985483,0.000470531665561714
laienema,0.7383300015754735,4.050255571126538e-05,2.4278561476828583e-05
stockholm,0.7375755525893226,4.050255571126538e-05,2.4291261129752256e-05
jätkuma,0.7311382445426403,0.00025111584540984537,0.00015127932393118267
kriitika,0.7292244325782978,6.480408913802461e-05,3.909164830788084e-05
sektor,0.7275459495426564,0.00012960817827604922,7.827431079504799e-05
siht,0.7254686746043862,5.6703577995771534e-05,3.4294354415964005e-05
vabastama,0.722548103253891,7.290460028027768e-05,4.418209252145241e-05
selge,0.72232004359372,0.00048603066853518455,0.00029459384887040285
tuhat,0.7217500521184183,0.00024301533426759227,0.00014735513117776825
eksisteerima,0.7192602767859618,6.480408913802461e-05,3.936257423691916e-05
tabama,0.7159725546046981,0.0001701107339873146,0.00010356249467930843
kangelane,0.7092566069015008,4.050255571126538e-05,2.477278963644146e-05
ametlikult,0.7088637528037537,6.480408913802461e-05,3.9647258123291454e-05
sõnum,0.7084787055502433,0.00019441226741407383,0.00011897352350218354
pariis,0.7079852952225161,8.910562256478383e-05,5.45481842203991e-05
paranema,0.707870540271832,8.100511142253076e-05,4.9593202971346684e-05
mõistlik,0.7073136885576605,0.00017821124512956766,0.00010914716705249288
valdkond,0.7068617737748307,0.00036452300140138845,0.0002233255132715802
ajakirjandus,0.7067318822382808,8.100511142253076e-05,4.963236023452801e-05
võõras,0.7065165615064285,0.00014580920056055536,8.935158305772026e-05
taust,0.7060876347778673,0.00015390971170280846,9.434360496113338e-05
taastamine,0.7057170800276139,8.100511142253076e-05,4.96672842800681e-05
teatud,0.7054133208768254,0.0002754173788366046,0.00016890432558041782
kalduma,0.6996126001372727,4.050255571126538e-05,2.493894342885949e-05
nimetama,0.6993210965364932,0.0003402214679746292,0.00020952945697883196
julgema,0.6991069422934182,0.00018631175627182076,0.00011475935534034529
meedia,0.6987876707360721,0.00018631175627182076,0.00011478475464619263
nägemus,0.6975325543444097,4.050255571126538e-05,2.4974925778809894e-05
kesklinn,0.695542255080339,0.00015390971170280846,9.503573604547347e-05
london,0.6954206203143655,0.00011340715599154307,7.003223604758531e-05
kurss,0.6948170116779941,0.00010530664484928998,6.505714701473709e-05
tagajärg,0.6944596907330189,0.00017821124512956766,0.00011012398202320527
kohane,0.693721101697134,5.6703577995771534e-05,3.505739189579459e-05
sajand,0.6920212314074607,0.00029971891226336384,0.0001855218214310417
küsimus,0.6910300038257768,0.001069267470777406,0.0006623165324929463
tõsi,0.6896534724502589,0.0001377086894183023,8.537976660584206e-05
märkimisväärne,0.6889383465107184,7.290460028027768e-05,4.5223464061193455e-05
andmine,0.688059039447789,0.00015390971170280846,9.552996420508634e-05
hall,0.6847916510500471,0.00012150766713379614,7.558939250610181e-05
igatsema,0.6813014940291635,4.050255571126538e-05,2.525749305636158e-05
keskerakond,0.6785498755167343,0.00012960817827604922,8.097827856337966e-05
sarnane,0.6782335724277132,0.0002916184011211107,0.00018224107775909328
väljund,0.6781012065531155,4.050255571126538e-05,2.5313583190107795e-05
põlvkond,0.6774378846141264,0.00011340715599154307,7.091062870813924e-05
seisev,0.6758712440616007,4.050255571126538e-05,2.5352740453289114e-05
sätestama,0.6743063028983843,4.050255571126538e-05,2.538025636795707e-05
vaataja,0.6740438217094428,8.910562256478383e-05,5.584672373184449e-05
kohustus,0.6729675371801023,0.0002754173788366046,0.0001727459705898284
juhus,0.6686725467630045,4.860306685351846e-05,3.057547271814893e-05
efektiivne,0.6681732752184006,4.860306685351846e-05,3.058605576225199e-05
maine,0.6677864585781671,6.480408913802461e-05,4.079234349524248e-05
piim,0.666120397536953,0.00010530664484928998,6.636415296146492e-05
liitma,0.664633406910454,4.860306685351846e-05,3.0661195375383715e-05
vaatlema,0.6645338179799698,6.480408913802461e-05,4.0884415978939097e-05
aste,0.6638700674031083,7.290460028027768e-05,4.6016134064512605e-05
üksinda,0.6627423917884218,4.860306685351846e-05,3.070141094297534e-05
ülejäänud,0.6625861029631225,0.0001701107339873146,0.00010746657964892705
sõltuma,0.6624738696156046,0.00024301533426759227,0.00015353562893395494
reaktsioon,0.6623694578220463,6.480408913802461e-05,4.0945797634736847e-05
nähtus,0.6622948825957039,8.100511142253076e-05,5.118489280444682e-05
aastane,0.6612355457871363,0.00015390971170280846,9.732273187614461e-05
vähem,0.6610602907364519,0.0005184327131041969,0.0003278637646171907
osutuma,0.6579134924584589,0.00015390971170280846,9.754709241112947e-05
püsima,0.6571911753656,0.0002025127785563269,0.00012841571545093314
poola,0.6530624829493737,0.00016201022284506153,0.00010302699264769363
võlg,0.6527174411171284,5.6703577995771534e-05,3.606807260763676e-05
annetus,0.6514480589603097,4.860306685351846e-05,3.094270434852509e-05
äri,0.6514233875958996,9.720613370703692e-05,6.188646700146049e-05
toimima,0.6499870081899196,0.00025921635655209844,0.0001651949686222955
kiiremini,0.6496333727889192,0.00012150766713379614,7.745412487706088e-05
sageli,0.649367895162279,0.00025921635655209844,0.000165265875017786
