SONAVORM,Votmesus,Fookus suhteline sagedus,Referents suhteline sagedus
tänases,0.8414141779488211,4.050255571126538e-05,2.2604323899724586e-05
püüavad,0.8393892477377225,4.050255571126538e-05,2.2636073032033764e-05
presidendi,0.8374892433356582,0.00012960817827604922,7.253089276031764e-05
liidu,0.8370557904822508,0.0005589352688154623,0.0003128834656893101
peaga,0.836065529855199,4.860306685351846e-05,2.722593925953063e-05
samm,0.8330200740251329,8.910562256478383e-05,5.001969964869998e-05
arvatud,0.8329508875333294,0.00012150766713379614,6.82119524618591e-05
halva,0.832861356998307,4.050255571126538e-05,2.273872855983344e-05
londoni,0.8321453126663878,4.860306685351846e-05,2.7300020568252044e-05
tõepoolest,0.8307379527668857,0.0001377086894183023,7.742555065798262e-05
toona,0.8293516650700656,7.290460028027768e-05,4.102940368315101e-05
olukorda,0.8288717024597253,0.00016201022284506153,9.120679068898658e-05
lasti,0.8287043112008923,4.050255571126538e-05,2.2804343433272408e-05
muutma,0.827432771943032,4.050255571126538e-05,2.2824451217068223e-05
vastuseks,0.8258950381301199,4.050255571126538e-05,2.284879221850526e-05
eestimaa,0.8222615106252329,7.290460028027768e-05,4.123153982551945e-05
tooma,0.8194277851638271,4.050255571126538e-05,2.2951447746304935e-05
enam-vähem,0.8193945237996395,6.480408913802461e-05,3.6723163037616143e-05
sealjuures,0.8182308588997443,5.6703577995771534e-05,3.215869611596662e-05
suurte,0.817504044682826,0.00012960817827604922,7.354263177657013e-05
paljudes,0.8170496834133101,7.290460028027768e-05,4.138076074737259e-05
paljudel,0.8169021044508625,8.100511142253076e-05,4.598332662779312e-05
uuring,0.816196701106349,6.480408913802461e-05,3.6804652477209694e-05
karta,0.8104088394248531,4.050255571126538e-05,2.3095377146106542e-05
oskavad,0.8097809413087033,4.860306685351846e-05,2.7726517245605337e-05
ülesandeid,0.8090967019620624,5.6703577995771534e-05,3.2362948867155664e-05
juhtimine,0.8085149605731319,4.860306685351846e-05,2.7750858247042374e-05
näidanud,0.8069752645455717,8.910562256478383e-05,5.093089974597339e-05
miljardi,0.806315897513578,4.860306685351846e-05,2.7793190423454613e-05
otsused,0.8038459516254164,4.860306685351846e-05,2.784081412191838e-05
räägiti,0.8025632489774632,4.050255571126538e-05,2.3221315370932948e-05
häälega,0.8005264254002683,4.050255571126538e-05,2.3254122807652432e-05
tähendab,0.7999168762217017,0.0005670357799577153,0.00032569529888047384
puudutab,0.7995200262226263,9.720613370703692e-05,5.58488403406651e-05
suuremate,0.7976778225871294,5.6703577995771534e-05,3.262011683886001e-05
ajakirja,0.7972254374965068,4.860306685351846e-05,2.7968868955565398e-05
piirata,0.7954141988448078,4.050255571126538e-05,2.3336670551656296e-05
saavutatud,0.7952833540196783,4.050255571126538e-05,2.333878716047691e-05
sunnitud,0.7921031154452218,7.290460028027768e-05,4.210252435520124e-05
vajalikku,0.7917767753780309,4.860306685351846e-05,2.8074699396595993e-05
aastatel,0.7903272675288882,0.0002916184011211107,0.00016861752508522492
kulusid,0.7893424334032629,4.050255571126538e-05,2.343509286181475e-05
muret,0.7876820487528345,8.100511142253076e-05,4.6924159248555105e-05
maailma,0.7868323473016924,0.0006642419136647522,0.00038500479464283937
võtaks,0.7846777534718492,5.6703577995771534e-05,3.291538376933537e-05
tunduda,0.7840099507331182,4.050255571126538e-05,2.3521873823459836e-05
rahvast,0.783182582434613,9.720613370703692e-05,5.648488129125897e-05
osaliselt,0.7789657664739631,0.00010530664484928998,6.13710727536415e-05
lükata,0.7786139585384496,5.6703577995771534e-05,3.305402164708544e-05
põhjust,0.7782242714930396,0.00012960817827604922,7.557245963553692e-05
jättes,0.7743061225637958,4.050255571126538e-05,2.3680619485005726e-05
vastupidi,0.7739738660335398,0.00010530664484928998,6.1583791940113e-05
näide,0.7710265819832032,0.00010530664484928998,6.17097301649394e-05
võtma,0.7701320305195622,0.00019441226741407383,0.00011399631786051471
ilmselt,0.7684679098167254,0.0006075383356689807,0.0003566496445775123
hulga,0.7675520705334148,8.100511142253076e-05,4.7583482896175705e-05
küsima,0.7669104735109715,4.050255571126538e-05,2.380232449219091e-05
püüab,0.7664045260069497,7.290460028027768e-05,4.2859212008569985e-05
joosta,0.7663867141874154,4.860306685351846e-05,2.857316077385009e-05
vanem,0.7641441825842459,9.720613370703692e-05,5.723521911816588e-05
vajadus,0.7629709128574662,9.720613370703692e-05,5.728178451221934e-05
pere,0.7613311198722877,0.00021871380084083307,0.0001290305903133209
usub,0.7601179091336342,5.6703577995771534e-05,3.348051832443874e-05
väärtus,0.7581173272120638,8.100511142253076e-05,4.789568269721595e-05
eraldatud,0.7571931661478968,4.050255571126538e-05,2.3963186762557412e-05
õigused,0.755898212485748,4.860306685351846e-05,2.878164674268036e-05
lühidalt,0.7554738904118394,4.860306685351846e-05,2.8790113177962808e-05
sarnased,0.7547922055741155,5.6703577995771534e-05,3.360433994044453e-05
vanaisa,0.7545196218018807,4.050255571126538e-05,2.4007635547790264e-05
ettevõtteid,0.7511529189479466,4.050255571126538e-05,2.406372568153648e-05
kaitstud,0.7507994627168446,5.6703577995771534e-05,3.3697470728551454e-05
lahendada,0.7506824183084198,9.720613370703692e-05,5.7771779454190997e-05
suunata,0.7461401315771814,5.6703577995771534e-05,3.3806476082812965e-05
käi,0.7414620366151641,6.480408913802461e-05,3.876145733186538e-05
küsimusele,0.741462036615164,9.720613370703692e-05,5.8142185997798076e-05
vii,0.7414147694910185,4.050255571126538e-05,2.4226704560723594e-05
väheneb,0.7402283468984714,4.860306685351846e-05,2.9095963152541224e-05
kõrgema,0.7397861254366666,5.6703577995771534e-05,3.3955697004666104e-05
saksamaa,0.738773589950741,0.00015390971170280846,9.223017105375242e-05
intervjuu,0.7360364432021342,4.860306685351846e-05,2.91806275053657e-05
teadlikult,0.7346244203208878,4.860306685351846e-05,2.920920172444396e-05
looduse,0.7336524967742774,8.100511142253076e-05,4.871481031079275e-05
tõusta,0.7319297260223462,4.050255571126538e-05,2.438650852667979e-05
inimeste,0.7316022708975549,0.00052653322424645,0.0003170965755467381
briti,0.7297192420199802,9.720613370703692e-05,5.861736467802544e-05
lahendusi,0.7294327527116329,9.720613370703692e-05,5.86290060265388e-05
armastust,0.7275180842468041,5.6703577995771534e-05,3.424567241308993e-05
loobuda,0.7250680434483535,5.6703577995771534e-05,3.430387915565676e-05
olukord,0.7242364366624672,0.0002349148231253392,0.0001421980137863474
vaba,0.7237090241385896,0.00025111584540984537,0.00015206035258598846
liidus,0.7182908930121801,6.480408913802461e-05,3.9389031847176804e-05
korras,0.7170344334204278,0.00022681431198308614,0.00013798172901568855
tahame,0.7161691398717378,7.290460028027768e-05,4.437787883735901e-05
nimekirjas,0.7149379747334867,4.050255571126538e-05,2.4675425630693312e-05
naised,0.7142575019618388,0.0002025127785563269,0.00012343533489603338
lapsi,0.7140182024561242,0.00018631175627182076,0.00011357934592285415
tuleviku,0.714015758335002,8.910562256478383e-05,5.432064877218332e-05
saabub,0.7134022112590997,4.860306685351846e-05,2.9642048228259092e-05
juhtu,0.7127121655377199,4.050255571126538e-05,2.4713524589464325e-05
teatud,0.7121362694631842,0.0002754173788366046,0.0001681190637079708
võimatu,0.7063935355152746,8.100511142253076e-05,4.964400158304137e-05
ametlikult,0.7060937036062862,6.480408913802461e-05,3.972345604083348e-05
lubab,0.704288341949929,9.720613370703692e-05,5.965979452217679e-05
pariisi,0.7036486850059791,4.860306685351846e-05,2.984312606621722e-05
uudiseid,0.7027383027166219,4.050255571126538e-05,2.4884969903933888e-05
arvata,0.6999187423221644,0.0001377086894183023,8.477441648314707e-05
piirkonda,0.6977771100157824,4.050255571126538e-05,2.4970692561168668e-05
tõmmata,0.6961577005890862,8.100511142253076e-05,4.9997475256083554e-05
etv,0.6933204812899735,4.050255571126538e-05,2.5047948783121004e-05
ütleks,0.6898501942441536,5.6703577995771534e-05,3.515158098831182e-05
lõpetab,0.6888168103461304,4.050255571126538e-05,2.5126263309483642e-05
kontekstis,0.6858272080702611,6.480408913802461e-05,4.028541568270593e-05
sõltub,0.6847703893746042,0.00015390971170280846,9.574797491360937e-05
tegelik,0.6840848682885112,4.050255571126538e-05,2.5208811053487507e-05
lootust,0.682911868518494,6.480408913802461e-05,4.036690512229949e-05
mõista,0.6821590369824538,0.00017821124512956766,0.00011106693125278785
tegelane,0.6821480396158173,4.050255571126538e-05,2.5242676794617297e-05
kava,0.6819116165074054,8.910562256478383e-05,5.5542990366086684e-05
meeleolu,0.6816642384573971,4.050255571126538e-05,2.5251143229899745e-05
maksavad,0.6805762786783249,4.050255571126538e-05,2.527019270928525e-05
silme,0.6779805798773855,4.050255571126538e-05,2.5315699798928407e-05
interneti,0.6763832278613755,6.480408913802461e-05,4.054999178528242e-05
mõelda,0.6756080725555401,0.00021871380084083307,0.00013692977443184443
eelnõu,0.6735674153752123,0.00011340715599154307,7.110112350199431e-05
tohi,0.6715251492309191,0.0002349148231253392,0.0001474895358378771
võrrelda,0.6707463720505019,6.480408913802461e-05,4.070873744682831e-05
põhjustel,0.670135693869174,5.6703577995771534e-05,3.563522610382163e-05
kindlad,0.6685427195388361,4.050255571126538e-05,2.548185359134644e-05
üksinda,0.6681233575656479,4.860306685351846e-05,3.0587114066662295e-05
kaotab,0.66758435694218,4.050255571126538e-05,2.5498786461911334e-05
kanti,0.6657293391098201,4.860306685351846e-05,3.063791267835698e-05
seisus,0.6641156195263624,4.050255571126538e-05,2.5560168117709077e-05
loomise,0.6618475121727003,5.6703577995771534e-05,3.5840537159420984e-05
hirm,0.6613257552872519,6.480408913802461e-05,4.097543015822541e-05
nüüdseks,0.6602331618719933,9.720613370703692e-05,6.150971063139158e-05
kohus,0.657703509601609,9.720613370703692e-05,6.161765768124278e-05
usas,0.657203065007071,4.050255571126538e-05,2.5682931429304567e-05
langenud,0.656027785573658,7.290460028027768e-05,4.626695220975511e-05
sajandi,0.6535219612141959,0.00015390971170280846,9.784447595042544e-05
kiiremini,0.6533045554086352,0.00012150766713379614,7.725728025674397e-05
arstid,0.653284792868949,4.050255571126538e-05,2.575277952038476e-05
kaaluda,0.6519810634354104,4.050255571126538e-05,2.577606221741149e-05
suures,0.6518626009776608,0.00012150766713379614,7.733453647869631e-05
ühine,0.6502971779449387,7.290460028027768e-05,4.645109717714835e-05
sageli,0.6491092400558082,0.00025921635655209844,0.00016529550754127456
analüüsi,0.6474357013560117,5.6703577995771534e-05,3.6200360658925006e-05
aita,0.6466451055290299,6.480408913802461e-05,4.1394518704706564e-05
tulevikus,0.6402561474360892,0.00016201022284506153,0.00010394560087583918
meedia,0.6400211497195217,9.720613370703692e-05,6.237752024784245e-05
kogemata,0.640006463633118,4.050255571126538e-05,2.5990898012703597e-05
usa,0.6398069924318471,0.00038882453482814766,0.0002495471216457305
saksamaal,0.6393017072384534,8.100511142253076e-05,5.2007195331254533e-05
kavatseb,0.6387146731154087,4.050255571126538e-05,2.6014180709730327e-05
kusagilt,0.6376586132579234,4.050255571126538e-05,2.6033230189115835e-05
tõhus,0.6375413209781119,4.050255571126538e-05,2.6035346797936445e-05
vähem,0.6366211169835885,0.00045362862396617227,0.00029178193405221997
kesklinnas,0.6329646011914205,4.860306685351846e-05,3.134168511121043e-05
muutusi,0.6316985665798943,4.860306685351846e-05,3.136920102587839e-05
asuda,0.6309881262503433,4.050255571126538e-05,2.6153876891890712e-05
süüdi,0.6287502711578675,8.910562256478383e-05,5.762785005438938e-05
kummaline,0.6287131795909521,4.050255571126538e-05,2.619515076389264e-05
saamine,0.6277809048955773,4.050255571126538e-05,2.6212083634457537e-05
liigub,0.6250216028826233,9.720613370703692e-05,6.302943576459091e-05
käega,0.6215295351992848,7.290460028027768e-05,4.73866382758588e-05
kõne,0.6199966647309625,8.100511142253076e-05,5.270779285087707e-05
üheskoos,0.619615999856232,5.6703577995771534e-05,3.690519139618876e-05
turu,0.6181584030916564,6.480408913802461e-05,4.221999614474519e-05
näol,0.6170627958116061,0.00010530664484928998,6.865961522741851e-05
seletada,0.6170450060106473,4.050255571126538e-05,2.6407869950364137e-05
lõpetuseks,0.6168715669464354,4.050255571126538e-05,2.6411044863595056e-05
taastada,0.6159661682143064,4.860306685351846e-05,3.1713149959227815e-05
siim,0.6146599831621361,5.6703577995771534e-05,3.703218792542547e-05
tegelikult,0.6135188987959861,0.0007776490696562953,0.0005082718591376341
koosseisus,0.6132918199408929,4.050255571126538e-05,2.6476659737034025e-05
reeglid,0.6126360150611089,6.480408913802461e-05,4.2381916719522e-05
suunas,0.6121364498307025,0.00018631175627182076,0.00012189021045698672
tasemel,0.6120813359871579,0.00012150766713379614,7.949665238895135e-05
äri,0.6119414135440344,5.6703577995771534e-05,3.710203601650567e-05
päevaga,0.6112831371208697,5.6703577995771534e-05,3.711896888707056e-05
aeg-ajalt,0.6084559661140085,8.100511142253076e-05,5.313111461499944e-05
elab,0.6067294195504938,0.0001377086894183023,9.043105355623233e-05
sadu,0.6033117083587117,4.860306685351846e-05,3.1992542323548585e-05
ühegi,0.6024910898323139,4.050255571126538e-05,2.667562096617154e-05
huvitavad,0.601632802555593,4.050255571126538e-05,2.669149553232613e-05
kutsutud,0.6012610365836546,4.860306685351846e-05,3.203804941319174e-05
kohustusi,0.5998034944962418,4.050255571126538e-05,2.672536127345592e-05
vaadates,0.5982450331811193,0.0001377086894183023,9.096443897902651e-05
tänavu,0.5960264602261088,0.0002025127785563269,0.00013397710512709087
suurt,0.5958067863261374,0.0002916184011211107,0.00019295640991344093
tõuseb,0.5956604083861651,6.480408913802461e-05,4.288355301000702e-05
viha,0.592793605336009,4.050255571126538e-05,2.685553271592355e-05
rida,0.5926880255459301,5.6703577995771534e-05,3.7600497393759764e-05
juhtida,0.5905780507041807,6.480408913802461e-05,4.303489054068077e-05
mõjutavad,0.5901050824539069,4.860306685351846e-05,3.228675094961364e-05
tahes,0.5864967135378685,8.100511142253076e-05,5.394600901093502e-05
puhtalt,0.5860911004378226,4.860306685351846e-05,3.237670682448964e-05
loomiseks,0.5856196006490355,4.860306685351846e-05,3.2387289868592705e-05
osutus,0.585397375611666,5.6703577995771534e-05,3.779099218761483e-05
rahvusvahelise,0.5835374153867438,0.00012150766713379614,8.108516730882057e-05
kohtu,0.5809600481425837,6.480408913802461e-05,4.3322749340283986e-05
tekitanud,0.5802835469973417,4.050255571126538e-05,2.708941799060116e-05
seisneb,0.578762578265304,4.050255571126538e-05,2.7117992209679423e-05
ülesannete,0.5784248028610477,4.050255571126538e-05,2.7124342036141258e-05
keelt,0.5770347956027275,0.0001377086894183023,9.231166049334597e-05
kehtivad,0.5767839647414259,4.860306685351846e-05,3.258625109773022e-05
tõsta,0.5763779500713385,0.00014580920056055536,9.77862692078586e-05
esimesena,0.5758940049470677,7.290460028027768e-05,4.8909538322289044e-05
saamise,0.5756130790303219,4.050255571126538e-05,2.7177257256656557e-05
kasvavad,0.5746302688822245,4.860306685351846e-05,3.263493310060429e-05
loo,0.5724486404248389,0.00014580920056055536,9.80529619192557e-05
vahendeid,0.5718259234742123,6.480408913802461e-05,4.359790848696353e-05
tööga,0.5702392107765771,4.860306685351846e-05,3.273441371517305e-05
lühikese,0.5675364867183116,4.860306685351846e-05,3.279579537097079e-05
arvavad,0.5667917978398154,4.860306685351846e-05,3.281272824153569e-05
räägime,0.5666242958030673,8.100511142253076e-05,5.469423022902132e-05
juhi,0.565303572269966,9.720613370703692e-05,6.569318796533096e-05
ilmunud,0.5643777835989263,0.00010530664484928998,7.121330376948675e-05
suunatud,0.5627307057543293,0.00012150766713379614,8.226306011749107e-05
poola,0.5619356959939507,0.00010530664484928998,7.133395047226162e-05
tekkida,0.5614622168205663,6.480408913802461e-05,4.391222489682439e-05
saabunud,0.5596900560648305,4.860306685351846e-05,3.29746488163125e-05
asjast,0.5591808178337412,4.860306685351846e-05,3.298629016482586e-05
president,0.5581293867284783,0.0002349148231253392,0.0001595499728977236
muutub,0.5579879317620615,0.00018631175627182076,0.00012655204138438438
suurema,0.5575777907742393,0.00018631175627182076,0.00012658802373433477
valitsuse,0.5574813039551034,0.00018631175627182076,0.00012659649016961722
aitaks,0.5561938226465574,4.050255571126538e-05,2.7545547191443023e-05
sõnum,0.5559444156028228,4.860306685351846e-05,3.306037147354728e-05
lisandub,0.5538676986170689,4.860306685351846e-05,3.310799517201105e-05
prantsusmaa,0.5520472629927,9.720613370703692e-05,6.629959639243626e-05
mõiste,0.5511033846061945,4.860306685351846e-05,3.3171493436629404e-05
uuringud,0.5510573575506977,4.860306685351846e-05,3.317255174103971e-05
lugu,0.5486445286812992,0.00036452300140138845,0.0002492105808432532
lastega,0.5461409278242078,9.720613370703692e-05,6.657158062588489e-05
jõu,0.5448204837925381,4.050255571126538e-05,2.7763557899966047e-05
hoonete,0.5433913652597382,4.050255571126538e-05,2.7791073814634e-05
kaotanud,0.5433608439814887,7.290460028027768e-05,5.002499117075151e-05
jääb,0.5427586637311799,0.000639940380237993,0.0004392915776738929
loob,0.5415795203562379,8.100511142253076e-05,5.5651995720348194e-05
noortele,0.5383336553472468,7.290460028027768e-05,5.0199611398451986e-05
lähiajal,0.5375795657255128,4.050255571126538e-05,2.790325408212643e-05
pilk,0.5352832378174515,4.050255571126538e-05,2.794770286735928e-05
põhjusel,0.5346278149057974,8.910562256478383e-05,6.15128855446225e-05
sajandil,0.5339648923015877,5.6703577995771534e-05,3.916255470337133e-05
küsimuse,0.5323089172576735,6.480408913802461e-05,4.480860873235353e-05
suhete,0.5318546681856308,4.860306685351846e-05,3.36170395933682e-05
poja,0.5265505529903725,4.860306685351846e-05,3.3740861209374e-05
vanemate,0.5260257358923331,8.100511142253076e-05,5.625522923422258e-05
tohiks,0.525087289664401,0.0001377086894183023,9.569611799750437e-05
määral,0.522238756523697,0.00011340715599154307,7.896432527056745e-05
lõppu,0.5205768656462675,0.00011340715599154307,7.905533944985377e-05
kuulda,0.5204580201622625,0.00010530664484928998,7.341457694292311e-05
loomulikult,0.5184816999208446,0.00025921635655209844,0.0001809605294226231
õnnestub,0.5182482880218536,4.860306685351846e-05,3.393558922087029e-05
tavalise,0.512321610155057,4.860306685351846e-05,3.407528540303068e-05
küsimust,0.5116586192597126,4.050255571126538e-05,2.840912359025267e-05
soomes,0.5104891350692444,0.00010530664484928998,7.392362136428026e-05
mõtlema,0.5094376451084528,0.00011340715599154307,7.966809770342091e-05
tunnistada,0.5094120924795282,4.860306685351846e-05,3.4144075189700566e-05
tasakaalu,0.5085627251677726,4.860306685351846e-05,3.4164182973496374e-05
aastane,0.5076564334889331,5.6703577995771534e-05,3.9883260006789676e-05
näitas,0.5072162577714636,0.00011340715599154307,7.97908610150164e-05
vajab,0.5064950427138288,0.00016201022284506153,0.00011404394155897847
kirjanduse,0.5054377849707669,4.050255571126538e-05,2.8531886901848158e-05
mõnevõrra,0.5022840014138521,4.050255571126538e-05,2.859432686205621e-05
suisa,0.5022306068269405,4.050255571126538e-05,2.8595385166466517e-05
võrreldes,0.5004195975938195,0.0002673168676943515,0.00018896660228658754
põhjuseks,0.498471260380896,8.100511142253076e-05,5.733999125478617e-05
ülejäänud,0.4980138270680366,0.00017821124512956766,0.00012618798466723915
tark,0.49712277304435737,4.860306685351846e-05,3.4436167206945e-05
rolli,0.4968072295060883,0.0001377086894183023,9.759048289195202e-05
pruugi,0.4911496048496916,0.00012150766713379614,8.644759575584076e-05
taani,0.4829711831511418,6.480408913802461e-05,4.6367491128734176e-05
teatri,0.48238329456109624,5.6703577995771534e-05,4.058809074405344e-05
puudu,0.48232373521615346,9.720613370703692e-05,6.958245667320529e-05
kindlalt,0.4802204804661103,0.00010530664484928998,7.549097019594336e-05
suureks,0.48004949678389386,8.910562256478383e-05,6.38845457281181e-05
keskerakonna,0.47858895088237835,5.6703577995771534e-05,4.0694979489494335e-05
uudis,0.47825132479053,5.6703577995771534e-05,4.0704504229187086e-05
näiteks,0.4780727624311613,0.0013203833161872514,0.000947950776225699
jääda,0.4756834522153814,0.0002025127785563269,0.00014563221159779018
avaliku,0.47487940247023996,0.00011340715599154307,8.159950325222925e-05
teemadel,0.4739441543201195,4.860306685351846e-05,3.4993893631176234e-05
paljud,0.46953173509486623,0.0003402214679746292,0.0002457075932451405
hetk,0.46753279902824574,8.910562256478383e-05,6.444121384793903e-05
hinna,0.4671320468387646,9.720613370703692e-05,7.031903654277823e-05
võimalused,0.4658715954477856,0.00010530664484928998,7.62455412404915e-05
suudab,0.4650545599796763,0.00012960817827604922,9.389382558675336e-05
tuhandeid,0.4641344790090997,4.050255571126538e-05,2.9360539255117712e-05
kallas,0.4616182857450206,5.6703577995771534e-05,4.117650799618354e-05
suutnud,0.46049891466664833,0.00016201022284506153,0.0001177384822553565
jõudnud,0.46045804698891535,0.0002673168676943515,0.00019427399890427184
viisil,0.45918544112685733,0.00012150766713379614,8.838429282670063e-05
mõjutab,0.4579853500299538,8.100511142253076e-05,5.897189665547793e-05
lause,0.4548732217491919,4.860306685351846e-05,3.545954757171085e-05
seista,0.45480433089522015,4.050255571126538e-05,2.955103404897278e-05
muutuda,0.4547440540964107,4.860306685351846e-05,3.546272248494177e-05
pakutud,0.4542877543210641,4.050255571126538e-05,2.956161709307584e-05
suuremad,0.45240147336115666,8.910562256478383e-05,6.512064527935545e-05
vanu,0.4522232957125841,4.050255571126538e-05,2.9603949269488076e-05
küsida,0.452087918856223,0.00012960817827604922,9.474152741940842e-05
peamine,0.4510676290888447,9.720613370703692e-05,7.110641502404584e-05
antakse,0.44945811291160287,0.00012150766713379614,8.89822348185235e-05
häda,0.44851469847084013,4.860306685351846e-05,3.5616176624436125e-05
väärtust,0.4470750368828636,4.050255571126538e-05,2.970977971051867e-05
hiljuti,0.4462401773439859,0.00016201022284506153,0.00011890790862874457
kaitset,0.44548279981761635,4.050255571126538e-05,2.9742587147238155e-05
aastaid,0.4449765472319607,0.00017821124512956766,0.00013091331385925515
madal,0.44400220283324027,5.6703577995771534e-05,4.168237750430978e-05
puude,0.4429183726770315,4.050255571126538e-05,2.9795502367753454e-05
prantsusmaal,0.4415866698429887,4.050255571126538e-05,2.9823018282421406e-05
liikmed,0.4409960710433881,0.00010530664484928998,7.757159666660484e-05
tänase,0.44070929598203984,5.6703577995771534e-05,4.177762490123731e-05
mulje,0.43688008406867795,9.720613370703692e-05,7.180912915248899e-05
looduses,0.43235835722748533,4.860306685351846e-05,3.6017273995942076e-05
odavam,0.43235835722748533,4.860306685351846e-05,3.6017273995942076e-05
olukorrast,0.43087543242823345,4.050255571126538e-05,3.0045262208585656e-05
paljude,0.42960556610129574,0.0001377086894183023,0.00010224384738406723
mõttetu,0.4278803396931768,4.050255571126538e-05,3.0107702168793705e-05
tühja,0.42727192849137574,4.050255571126538e-05,3.0120401821717375e-05
tehnoloogia,0.42568757658584727,8.910562256478383e-05,6.633769535120728e-05
kaela,0.42563387421397036,4.860306685351846e-05,3.618554439718072e-05
kasvanud,0.4237604748091131,0.00011340715599154307,8.454264781729006e-05
uuringu,0.4231149867891619,6.480408913802461e-05,4.8331704114262e-05
luua,0.4227849609130294,0.0002349148231253392,0.0001752425106937401
üheksa,0.42206587009369106,7.290460028027768e-05,5.441272125587994e-05
kohalikud,0.4200189568714911,7.290460028027768e-05,5.448997747783227e-05
küsis,0.41875160756640406,9.720613370703692e-05,7.271715433653149e-05
hoolikalt,0.41374213558507633,4.860306685351846e-05,3.64850445452973e-05
elav,0.4126963254335253,4.050255571126538e-05,3.0426251796295792e-05
kasvab,0.41082541306792597,0.00010530664484928998,7.921091019816874e-05
püsib,0.40993902367339535,4.860306685351846e-05,3.658135024663514e-05
täidetud,0.407186981661427,6.480408913802461e-05,4.8868264450287115e-05
paha,0.40590211141985233,5.6703577995771534e-05,4.279783035277224e-05
suuremaks,0.40513886938460686,4.050255571126538e-05,3.058605576225199e-05
new,0.40482403309857284,0.00010530664484928998,7.954110117418419e-05
kinnitada,0.404547099788723,5.6703577995771534e-05,4.2838045920363864e-05
kogunud,0.40444017936913657,4.050255571126538e-05,3.060087202399627e-05
haige,0.40394132215777284,4.860306685351846e-05,3.67337460817192e-05
elada,0.3988379566121951,0.00014580920056055536,0.00011059175257256049
eesmärke,0.3938021069537289,4.050255571126538e-05,3.082734916780174e-05
reaalselt,0.3927314658268843,6.480408913802461e-05,4.9360376001079374e-05
jääks,0.3927005342521935,6.480408913802461e-05,4.936143430548968e-05
hinnata,0.39190778749941235,8.910562256478383e-05,6.79092774005116e-05
teater,0.39127839823473426,4.050255571126538e-05,3.088132269272735e-05
prantsuse,0.3901102604279883,8.910562256478383e-05,6.799394175333608e-05
jagada,0.38847357105377545,0.00011340715599154307,8.663597394087521e-05
vastust,0.38753983913654283,5.6703577995771534e-05,4.334603203731072e-05
muutunud,0.3861433058622797,0.0001701107339873146,0.00013016403433675856
vähe,0.3855314110939394,0.0002754173788366046,0.00021083117140350828
loetakse,0.38373365281673766,4.050255571126538e-05,3.104324326750416e-05
saagi,0.38293288919430724,5.6703577995771534e-05,4.3484669915060795e-05
rääkida,0.381356156614553,0.0002349148231253392,0.00018034777116905597
inimesi,0.38050101314254914,0.0004050255571126538,0.0003111287969770229
kordi,0.37960815610133786,4.050255571126538e-05,3.113214083796985e-05
kuulu,0.37803963621359393,4.050255571126538e-05,3.1166006579099644e-05
mõjutada,0.37273403129363525,4.860306685351846e-05,3.753699912914141e-05
vigu,0.37251440400664737,4.050255571126538e-05,3.128559497746422e-05
mainitud,0.37120953145728236,6.480408913802461e-05,5.010224739270384e-05
kirjutanud,0.37071526187201775,7.290460028027768e-05,5.638434237227991e-05
taas,0.3704649714067156,0.0003321209568323761,0.00025690657051499803
lapsed,0.36983160882361826,0.0003402214679746292,0.00026328814610914283
kõrge,0.3688292327030086,0.00018631175627182076,0.0001442818151702398
räägitakse,0.36810453808330407,6.480408913802461e-05,5.021019444255505e-05
ükski,0.36758334577462437,0.00011340715599154307,8.789958940678051e-05
räägin,0.36628118816596983,4.050255571126538e-05,3.1421057941983374e-05
kehtib,0.36610765591888017,0.00011340715599154307,8.798954528165651e-05
pöörata,0.3660729519740874,5.6703577995771534e-05,4.399583094523856e-05
kasvas,0.36494552797295554,6.480408913802461e-05,5.0320258101226866e-05
suurbritannia,0.36409620577642127,4.860306685351846e-05,3.7762417968536574e-05
toetuse,0.36334167223764086,7.290460028027768e-05,5.667325947629343e-05
ennekõike,0.36215677340114893,4.050255571126538e-05,3.151101381685938e-05
kolmas,0.36171506154178085,0.0001377086894183023,0.00010717025441404138
puudus,0.35945975859045165,5.6703577995771534e-05,4.4197967087607e-05
sektori,0.3552445463225722,4.050255571126538e-05,3.1662351347533135e-05
ütleb,0.35479746948093427,0.0002673168676943515,0.0002090362871236294
samamoodi,0.3512217983052807,0.00010530664484928998,8.255197722150459e-05
luba,0.34774684497369684,7.290460028027768e-05,5.728919264309149e-05
vastuseid,0.34740575333601,4.050255571126538e-05,3.1834854966413e-05
põhimõtteliselt,0.34735779379140536,8.100511142253076e-05,6.367182654164662e-05
roll,0.34684341893567244,8.910562256478383e-05,7.006398517989449e-05
koolide,0.34371752548858425,4.050255571126538e-05,3.191634440600656e-05
ajalugu,0.34281256932925935,0.00010530664484928998,8.30345640326041e-05
toimuma,0.3419963885707703,4.050255571126538e-05,3.195444336477757e-05
aasta,0.34088863350867216,0.0018469165404337014,0.001458241880178197
kasvatada,0.3405557191026992,4.860306685351846e-05,3.838364265738616e-05
meenutab,0.33953180843484504,6.480408913802461e-05,5.121452532793538e-05
tarmo,0.3377025081670275,4.050255571126538e-05,3.20496907617051e-05
süsteemi,0.33723810409886296,0.00012960817827604922,0.00010259202953505788
vaadake,0.33649842833234456,5.6703577995771534e-05,4.490703104251198e-05
tasu,0.3364304312054579,0.00011340715599154307,8.981829530266519e-05
