LEMMA,Votmesus,Fookus suhteline sagedus,Referents suhteline sagedus
alfa,0.024950191125211834,8.100511142253076e-06,7.961624078731591e-06
päevakava,0.024950191125211834,8.100511142253076e-06,7.961624078731591e-06
altar,0.0239916534240883,8.100511142253076e-06,7.966915600783122e-06
ülekaal,0.02380002228335501,1.6201022284506153e-05,1.5935947810386856e-05
koosviibimine,0.023225281538396952,8.100511142253076e-06,7.971148818424345e-06
aegunud,0.023033752159969063,8.100511142253076e-06,7.97220712283465e-06
kavatsema,0.022180884609828106,8.910562256478383e-05,8.774613526728615e-05
päevakord,0.021948899042605975,2.430153342675923e-05,2.3934612543479154e-05
originaalne,0.02150243181889112,1.6201022284506153e-05,1.5961347116234195e-05
ebaselge,0.02150243181889112,8.100511142253076e-06,7.980673558117098e-06
lai,0.021145357493553636,0.00012150766713379614,0.00011973973589524504
piirivalvur,0.02073738073857955,8.100511142253076e-06,7.984906775758322e-06
küllus,0.01997273514448313,8.100511142253076e-06,7.989139993399545e-06
opereerima,0.019781637052821443,8.100511142253076e-06,7.990198297809852e-06
peipsi,0.019112992998993196,1.6201022284506153e-05,1.5987804726491845e-05
proportsionaalne,0.01901749771245242,8.100511142253076e-06,7.994431515451076e-06
hüvitama,0.018062892343878364,1.6201022284506153e-05,1.5999446075005212e-05
spordihoone,0.017681226986919922,1.6201022284506153e-05,1.6003679292646434e-05
lõplik,0.017299662572929277,4.860306685351846e-05,4.802373753086297e-05
kauaoodatud,0.01710891820286386,8.100511142253076e-06,8.005014559554134e-06
puuduma,0.01707485936184195,0.00022681431198308614,0.0002241456991895673
sündima,0.016536836360370646,0.00022681431198308614,0.00022422930523798148
tarvitamine,0.016346192813230066,1.6201022284506153e-05,1.6018495554390717e-05
maa,0.016058542055772645,0.0004455281128239192,0.00044059646701180013
pidev,0.015793468946931632,8.100511142253076e-05,8.012316859985245e-05
raadio,0.014800791989215517,7.290460028027768e-05,7.216048621671056e-05
vabadussõda,0.014345955087560288,1.6201022284506153e-05,1.6040719947007144e-05
käru,0.014187324781740538,2.430153342675923e-05,2.406372568153648e-05
vahepealne,0.014060433094171224,1.6201022284506153e-05,1.604389486023806e-05
silmapiir,0.013870116486693911,8.100511142253076e-06,8.023005734529336e-06
vastand,0.013870116486693911,8.100511142253076e-06,8.023005734529336e-06
jaksama,0.013109101018229293,3.2402044569012305e-05,3.210895580868224e-05
kahtlema,0.013071060780369065,4.050255571126538e-05,4.013725306526311e-05
rahvusvaheliselt,0.013014002304184662,1.6201022284506153e-05,1.6055536208751427e-05
las,0.012429961975942186,5.6703577995771534e-05,5.621713027545157e-05
pöördumine,0.012063359781062922,3.2402044569012305e-05,3.213223850570897e-05
tüütu,0.011334957830754623,2.430153342675923e-05,2.4111349380000245e-05
elujõuline,0.011018376003127729,8.100511142253076e-06,8.038880300683925e-06
sulanduma,0.010828460246795983,8.100511142253076e-06,8.039938605094232e-06
hariv,0.010258862934314994,8.100511142253076e-06,8.043113518325149e-06
juhan,0.008646224064682882,3.2402044569012305e-05,3.2208436423251e-05
vabanema,0.007651082181587021,3.2402044569012305e-05,3.223066081586742e-05
kraanikauss,0.006467283771940744,8.100511142253076e-06,8.064279606531268e-06
mull,0.006467283771940744,1.6201022284506153e-05,1.6128559213062537e-05
kirst,0.006088673340457075,8.100511142253076e-06,8.06639621535188e-06
järjekindlalt,0.005899405378114252,8.100511142253076e-06,8.067454519762186e-06
kindlustama,0.0057942672382409926,7.290460028027768e-05,7.26123821999112e-05
tähelepanu,0.005575875720619043,0.00025111584540984537,0.00025014718024637397
vapp,0.005331750426510144,8.100511142253076e-06,8.070629432993103e-06
tähtis,0.00528670801146989,0.0001701107339873146,0.0001694885096149067
ehitamine,0.004707587845742469,8.100511142253076e-05,8.074121837547113e-05
tõekspidamine,0.0038190949370670675,8.100511142253076e-06,8.079095868275551e-06
kavandama,0.0038190949370670675,2.430153342675923e-05,2.423728760482665e-05
kauaks,0.003346715167649499,1.6201022284506153e-05,1.616348325860263e-05
jupiter,0.0026856432295143014,8.100511142253076e-06,8.085445694737386e-06
võitlema,0.0023709535040022526,9.720613370703692e-05,9.704651442505475e-05
jagunema,0.002182172611635749,2.430153342675923e-05,2.4264803519494607e-05
keerutama,0.00202487406912802,1.6201022284506153e-05,1.6178299520346913e-05
vastav,0.0019226392126440175,0.00019441226741407383,0.00019415335220149694
ikt,0.0017417799044581878,8.100511142253076e-06,8.090737216788916e-06
keel,0.0015122848685272944,0.0005994378245267277,0.0005988098014393073
vaidlema,0.0012134860459590215,4.050255571126538e-05,4.046850234568886e-05
alternatiivne,0.0010500057167183755,2.430153342675923e-05,2.4283852998880115e-05
lausa,0.0010410238179128794,0.0001701107339873146,0.0001699880292965711
vara,0.00013234471341393332,0.00012150766713379614,0.0001214965212163529
paremini,-0.0001912115670968154,0.00022681431198308614,0.00022684437543584745
läbiviidud,-0.001086110659694178,8.100511142253076e-06,8.106611782943505e-06
ballett,-0.0022157166478928548,8.100511142253076e-06,8.112961609405342e-06
väljaanne,-0.0028115411942298413,4.860306685351846e-05,4.869787744022786e-05
juriidiline,-0.003156379810179934,4.050255571126538e-05,4.0591265657284356e-05
sünd,-0.003290710208221865,5.6703577995771534e-05,5.6833063442249626e-05
stseen,-0.0035324734100388934,2.430153342675923e-05,2.4361109220832447e-05
teadmine,-0.0036197668328482088,0.00022681431198308614,0.0002273841106851035
rahvastikuregister,-0.0037204834501678953,8.100511142253076e-06,8.121428044687788e-06
maius,-0.004284366607977561,8.100511142253076e-06,8.124602957918707e-06
mikrofon,-0.0043783257106119345,1.6201022284506153e-05,1.625026422024772e-05
ajaviide,-0.005035868143860057,8.100511142253076e-06,8.12883617555993e-06
matemaatiline,-0.00522368237843982,8.100511142253076e-06,8.129894479970235e-06
kannatlik,-0.0065376978601083754,8.100511142253076e-06,8.137302610842377e-06
unistama,-0.007663045062947515,4.050255571126538e-05,4.071826218652107e-05
kriisiolukord,-0.007850517617416952,8.100511142253076e-06,8.14471074171452e-06
valjala,-0.007850517617416952,8.100511142253076e-06,8.14471074171452e-06
tige,-0.007850517617416952,8.100511142253076e-06,8.14471074171452e-06
hoogsalt,-0.00841278915719614,8.100511142253076e-06,8.147885654945437e-06
kinnisvara,-0.008483057694030868,6.480408913802461e-05,6.518626015279442e-05
nutikas,-0.009864310506051634,3.2402044569012305e-05,3.262435005650123e-05
hääletus,-0.00991110946934802,2.430153342675923e-05,2.4469056270683655e-05
viidud,-0.01069710515258063,4.050255571126538e-05,4.0803984843755845e-05
piinlik,-0.011345541055818278,2.430153342675923e-05,2.449339727212069e-05
laur,-0.013463396079306094,1.6201022284506153e-05,1.6352919748047396e-05
koguarv,-0.013650116462779067,8.100511142253076e-06,8.177518178434004e-06
hävima,-0.013930151734122702,1.6201022284506153e-05,1.6358211270098924e-05
tugevnema,-0.014583356058610546,8.100511142253076e-06,8.182809700485533e-06
piirkond,-0.01510570666230606,0.00028351788997885765,0.00028650205334920364
tavalisem,-0.016448026139686166,8.100511142253076e-06,8.193392744588593e-06
põhiosa,-0.016820671121969267,8.100511142253076e-06,8.195509353409204e-06
psüühiline,-0.017565672450628622,8.100511142253076e-06,8.199742571050428e-06
imbuma,-0.017751862686531266,8.100511142253076e-06,8.200800875460734e-06
strateegiline,-0.018198621238026968,4.050255571126538e-05,4.101670403022734e-05
hakkamine,-0.01831028926245586,8.100511142253076e-06,8.203975788691652e-06
lihtsustatud,-0.018496383431161504,8.100511142253076e-06,8.205034093101958e-06
taipama,-0.018620432875854256,2.430153342675923e-05,2.4617218888126484e-05
esinev,-0.019240520154758828,1.6201022284506153e-05,1.6418534621486364e-05
nelikümmend,-0.019426494378785155,8.100511142253076e-06,8.210325615153487e-06
kulgema,-0.019453060168164643,5.6703577995771534e-05,5.747333761048472e-05
mainima,-0.019555231722456268,0.00010530664484928998,0.0001067437577366881
ettevaatlikult,-0.020263081842580882,1.6201022284506153e-05,1.6430175969999728e-05
bussipeatus,-0.021377777699379416,1.6201022284506153e-05,1.64428756229234e-05
eriti,-0.02139444396494285,0.00063183986909574,0.0006412795574248847
tarbima,-0.02274343267116501,5.6703577995771534e-05,5.7604567357362655e-05
sisestatud,-0.02276993745315583,8.100511142253076e-06,8.229375094538995e-06
ülim,-0.02360458893196888,1.6201022284506153e-05,1.646827492877074e-05
kalduvus,-0.024253428628486597,8.100511142253076e-06,8.237841529821443e-06
kevadine,-0.024299763156805498,3.2402044569012305e-05,3.295242442369607e-05
progress,-0.024438757813774067,8.100511142253076e-06,8.238899834231747e-06
tõmbama,-0.02522428919437379,0.0002025127785563269,0.00020608467612328612
tööaeg,-0.02531874646934684,3.2402044569012305e-05,3.2975707120722804e-05
esikümme,-0.025365046796406353,8.100511142253076e-06,8.244191356283278e-06
kangesti,-0.02592053485084217,8.100511142253076e-06,8.247366269514195e-06
spekuleerima,-0.02592053485084217,8.100511142253076e-06,8.247366269514195e-06
hõljuma,-0.026105650016412085,8.100511142253076e-06,8.248424573924501e-06
ammu,-0.026361924116187038,0.00010530664484928998,0.00010724856894040403
heameel,-0.02795549645640117,2.430153342675923e-05,2.477702285408268e-05
identne,-0.02795549645640117,8.100511142253076e-06,8.25900761802756e-06
nähtuma,-0.02795549645640117,8.100511142253076e-06,8.25900761802756e-06
kaupmees,-0.028602382755310282,1.6201022284506153e-05,1.6525423366927262e-05
härg,-0.028694771410261093,8.100511142253076e-06,8.263240835668784e-06
david,-0.029064266876716566,3.2402044569012305e-05,3.306142977795759e-05
planeerimine,-0.029175097065692518,4.050255571126538e-05,4.13299621356779e-05
kaasnema,-0.0297765981447472,5.6703577995771534e-05,5.788607633050403e-05
parameeter,-0.02986451589053836,2.430153342675923e-05,2.4809830290802165e-05
mitmekordne,-0.030541303136665646,8.100511142253076e-06,8.273823879771845e-06
pioneer,-0.031094802104087427,8.100511142253076e-06,8.276998793002762e-06
defineerima,-0.031555889084549864,1.6201022284506153e-05,1.6559289108057053e-05
kreeklane,-0.03164808879960854,8.100511142253076e-06,8.28017370623368e-06
saamine,-0.03170420748054635,0.00018631175627182076,0.00019045140337424678
meel,-0.032488678399337584,0.0004050255571126538,0.0004142499787172337
käsitama,-0.03312248345106984,8.100511142253076e-06,8.288640141516127e-06
oletus,-0.033859116114961764,8.100511142253076e-06,8.292873359157351e-06
aarne,-0.03441134388855179,8.100511142253076e-06,8.296048272388269e-06
tegevus,-0.03453124421005436,0.000534633735388703,0.0005475846930672689
korrapärane,-0.034779378339754245,8.100511142253076e-06,8.298164881208881e-06
olümpiaad,-0.034963360363964156,8.100511142253076e-06,8.299223185619186e-06
kuulmine,-0.036434372513726485,8.100511142253076e-06,8.307689620901634e-06
koondama,-0.03684782458132424,3.2402044569012305e-05,3.324028322329929e-05
meloodia,-0.03716931651377174,8.100511142253076e-06,8.311922838542858e-06
lammas,-0.037215238084952855,3.2402044569012305e-05,3.3248749658581736e-05
hõre,-0.03772027891912713,8.100511142253076e-06,8.315097751773775e-06
staap,-0.037903886306061535,8.100511142253076e-06,8.316156056184081e-06
arvama,-0.03856023071261547,0.0008019506030830546,0.0008236740893234724
international,-0.03863808227146888,1.6201022284506153e-05,1.664077854765061e-05
tšiili,-0.039738676125904884,8.100511142253076e-06,8.32673910028714e-06
kooliaste,-0.03992202683351523,8.100511142253076e-06,8.327797404697447e-06
tuim,-0.040105354242223654,8.100511142253076e-06,8.328855709107753e-06
puuvili,-0.040746816779308484,3.2402044569012305e-05,3.3330239098175294e-05
kord,-0.040792072727034924,0.0013446848496140107,0.0013832483130550974
taastuv,-0.041571135461417996,8.100511142253076e-06,8.3373221443902e-06
levitama,-0.04163217737223072,2.430153342675923e-05,2.5013024737580907e-05
tähelepanelikult,-0.042120419702162876,8.100511142253076e-06,8.340497057621118e-06
kinnine,-0.04260849685517131,2.430153342675923e-05,2.5029957608145802e-05
unt,-0.04266949489086051,8.100511142253076e-06,8.343671970852036e-06
delegatsioon,-0.0428524735252474,1.6201022284506153e-05,1.6689460550524684e-05
täisväärtuslik,-0.04358415607720002,8.100511142253076e-06,8.348963492903566e-06
seisukord,-0.045776979867402624,3.2402044569012305e-05,3.344665258330895e-05
kirjandus,-0.045776979867402624,7.290460028027768e-05,7.525496831244513e-05
haige,-0.04631062480937656,0.00010530664484928998,0.00010874183646334571
kt,-0.04650718109310807,8.100511142253076e-06,8.365896363468461e-06
paik,-0.04686454072476059,0.00019441226741407383,0.00020083125303052744
alaline,-0.046963369252130786,1.6201022284506153e-05,1.673708424898845e-05
ühene,-0.04760179043309121,8.100511142253076e-06,8.372246189930296e-06
julgus,-0.04773855822395915,3.2402044569012305e-05,3.3492159672952104e-05
ettevalmistus,-0.04814878382007577,4.860306685351846e-05,5.0252526618967285e-05
tühikäik,-0.048513330894887026,8.100511142253076e-06,8.377537711981826e-06
jätmine,-0.04881704977369315,2.430153342675923e-05,2.513790465799701e-05
pealkiri,-0.05000094283640891,9.720613370703692e-05,0.0001006341663759919
mässuline,-0.05033468581535866,8.100511142253076e-06,8.388120756084885e-06
male,-0.05033468581535866,8.100511142253076e-06,8.388120756084885e-06
abi,-0.05037917904646359,0.00036452300140138845,0.0003774770753723332
müüdav,-0.05051669490421277,1.6201022284506153e-05,1.6778358120990383e-05
visuaalne,-0.05118386517863744,2.430153342675923e-05,2.517917852999894e-05
mäss,-0.05142639607622282,8.100511142253076e-06,8.394470582546722e-06
koostaja,-0.05179011599265547,1.6201022284506153e-05,1.6793174382734666e-05
paistma,-0.05188103164576502,0.00017821124512956766,0.0001847365595585947
õnnelikult,-0.052517280847207776,8.100511142253076e-06,8.400820409008557e-06
hankima,-0.0528353002557235,3.2402044569012305e-05,3.361068976690637e-05
investeerimine,-0.05469657890645492,2.430153342675923e-05,2.5240560185796685e-05
homne,-0.054878038568462476,3.2402044569012305e-05,3.365831346537014e-05
kaine,-0.05533158789499621,1.6201022284506153e-05,1.6834448254736598e-05
küttima,-0.055422280652586184,8.100511142253076e-06,8.417753279573452e-06
administraator,-0.056238259016396855,1.6201022284506153e-05,1.6845031298839658e-05
riigiabi,-0.057053776129341136,8.100511142253076e-06,8.427278019266206e-06
mõte,-0.057377438820771724,0.0006075383356689807,0.0006321876642359464
kolima,-0.05826713699645384,8.100511142253076e-05,8.434368658815254e-05
määrima,-0.05832144272520902,2.430153342675923e-05,2.530405845041504e-05
tunnistama,-0.05887162549806244,0.0002025127785563269,0.00021094758488864193
uku,-0.059949664776272435,1.6201022284506153e-05,1.68884217796622e-05
esile,-0.060175661462181756,9.720613370703692e-05,0.0001013464052441278
õpitu,-0.06103412614596994,8.100511142253076e-06,8.450560716292936e-06
situatsioon,-0.06107929435063193,3.2402044569012305e-05,3.380330116958205e-05
märkmik,-0.061214790480422644,8.100511142253076e-06,8.451619020703241e-06
naissugu,-0.06157605129134745,8.100511142253076e-06,8.453735629523854e-06
kompensatsioon,-0.06157605129134745,8.100511142253076e-06,8.453735629523854e-06
varsti,-0.06164551415437953,0.00010530664484928998,0.00010990385470586164
üllatama,-0.06186499482143178,4.050255571126538e-05,4.227714458290172e-05
totaalselt,-0.06247880774461289,8.100511142253076e-06,8.459027151575384e-06
kõnelev,-0.0632006064042665,8.100511142253076e-06,8.463260369216608e-06
jms,-0.06321700672303096,8.910562256478383e-05,9.309692236579299e-05
arst,-0.06342609444662675,0.00016201022284506153,0.0001692916649945898
kaugele,-0.06389199141630984,4.860306685351846e-05,5.080390321673668e-05
lennutama,-0.06518369268336839,8.100511142253076e-06,8.474901717729973e-06
asjaolu,-0.06521972357811157,0.00012150766713379614,0.0001271267006791805
vägistama,-0.06572406164188842,8.100511142253076e-06,8.47807663096089e-06
kaugem,-0.06572406164188842,1.6201022284506153e-05,1.695615326192178e-05
osa,-0.06580762063745345,0.0010125638927816346,0.001059820960525909
arusaamatus,-0.06590413966008256,8.100511142253076e-06,8.479134935371197e-06
esiteks,-0.06693915228859008,6.480408913802461e-05,6.788176148584364e-05
janno,-0.06734395518965769,8.100511142253076e-06,8.487601370653645e-06
pilk,-0.06786968340109471,0.00010530664484928998,0.000110379033386089
tungima,-0.06806332445955561,2.430153342675923e-05,2.5475503764884604e-05
piparkook,-0.06878233520999182,8.100511142253076e-06,8.49606780593609e-06
pikendus,-0.06932135820930892,8.100511142253076e-06,8.49924271916701e-06
juhtuma,-0.0695593625992485,0.00032402044569012305,0.0003400257989004266
hale,-0.06986017989284152,8.100511142253076e-06,8.502417632397927e-06
esimees,-0.07012951528817069,0.00014580920056055536,0.00015307209160224096
tugiteenus,-0.0702192825806667,8.100511142253076e-06,8.504534241218538e-06
lõunasöök,-0.0702192825806667,1.6201022284506153e-05,1.7009068482437077e-05
tasapisi,-0.07033896361610718,2.430153342675923e-05,2.551571933247623e-05
süsteem,-0.0708158291397637,0.0002754173788366046,0.0002892737525997949
orienteeritud,-0.07093721991366564,8.100511142253076e-06,8.508767458859762e-06
orienteerumine,-0.07093721991366564,8.100511142253076e-06,8.508767458859762e-06
tiib,-0.07116150208137578,3.2402044569012305e-05,3.404036135749058e-05
sirge,-0.07174447259213085,3.2402044569012305e-05,3.405411931482456e-05
haakuma,-0.073447190793129,8.100511142253076e-06,8.523583720604047e-06
inimelu,-0.07362630744130585,8.100511142253076e-06,8.524642025014351e-06
igavus,-0.07416352399597353,8.100511142253076e-06,8.52781693824527e-06
ameerika,-0.07420828301376625,0.00012960817827604922,0.00013644930422956555
kuusk,-0.07448575793415305,4.050255571126538e-05,4.26486094309191e-05
kirjutama,-0.07470419307129722,0.0007938500919408015,0.000836039318053487
piirmäär,-0.07505844061848384,8.100511142253076e-06,8.533108460296799e-06
sooritama,-0.07509422573936705,4.050255571126538e-05,4.2666600605894304e-05
holland,-0.0756249341577057,4.860306685351846e-05,5.121875854557661e-05
nakkus,-0.07586339122167925,1.6201022284506153e-05,1.7075741660286352e-05
pidustus,-0.07595280246033628,8.100511142253076e-06,8.53839998234833e-06
kaitsev,-0.07595280246033628,1.6201022284506153e-05,1.707679996469666e-05
võimalik,-0.07640359523943838,0.0009477598036436099,0.0009993049977357947
küsitlema,-0.07648915355675083,8.100511142253076e-06,8.541574895579247e-06
tagasitee,-0.07738262917884815,8.100511142253076e-06,8.546866417630777e-06
regulaarne,-0.0775017174649275,2.430153342675923e-05,2.564271586171294e-05
loogiliselt,-0.0775612579218349,8.100511142253076e-06,8.547924722041083e-06
indrek,-0.07836481367909422,4.860306685351846e-05,5.1316122551324755e-05
väliselt,-0.07881104022711018,8.100511142253076e-06,8.555332852913225e-06
jätma,-0.07934075505334866,0.0005184327131041969,0.0005477423804244045
kontserdisaal,-0.07952471575038951,8.100511142253076e-06,8.559566070554448e-06
vägi,-0.07967760029892332,5.6703577995771534e-05,5.992331232034297e-05
krista,-0.08032717894391042,1.6201022284506153e-05,1.712865688080165e-05
mõnu,-0.08086190654116956,1.6201022284506153e-05,1.7135006707263486e-05
tõdema,-0.08115889181145301,9.720613370703692e-05,0.00010283120633178703
kustuma,-0.08282088048119152,1.6201022284506153e-05,1.7158289404290216e-05
tasuma,-0.08297087401844085,0.00028351788997885765,0.0003003012845551828
giid,-0.08317677195160886,1.6201022284506153e-05,1.7162522621931438e-05
õhusõiduk,-0.08379937085071526,8.100511142253076e-06,8.58496537640179e-06
raie,-0.08415502105364771,8.100511142253076e-06,8.587081985222403e-06
vihje,-0.08788406440726497,3.2402044569012305e-05,3.4437225511355306e-05
alus,-0.08827581815985107,0.00034832197911688226,0.0003703007131660486
lihtsam,-0.08911386546194494,0.00012960817827604922,0.0001378663738349652
leebe,-0.08965641726025494,8.100511142253076e-06,8.619889421941887e-06
iha,-0.0900106267000133,8.100511142253076e-06,8.622006030762498e-06
kardin,-0.09027622672056454,1.6201022284506153e-05,1.7247186974755915e-05
redaktsioon,-0.09054177785317695,8.100511142253076e-06,8.625180943993416e-06
andrus,-0.09094001292657032,3.2402044569012305e-05,3.451024851566642e-05
vajalik,-0.09115600296366021,0.00041312606825490687,0.0004400715480242884
elamispind,-0.09124967533592226,8.100511142253076e-06,8.62941416163464e-06
pistma,-0.0919218563649385,4.050255571126538e-05,4.3167178591969015e-05
sugulane,-0.094254370534749,4.050255571126538e-05,4.32370266830492e-05
väsitav,-0.09478396186803355,8.100511142253076e-06,8.650580249840759e-06
wilson,-0.09619525573542108,8.100511142253076e-06,8.659046685123206e-06
võluv,-0.09690038529045975,8.100511142253076e-06,8.66327990276443e-06
täielik,-0.09910756214496994,0.00012150766713379614,0.00013014815977060396
paigutatud,-0.09945359476811433,1.6201022284506153e-05,1.7357250633427732e-05
res,-0.09954155593272357,8.100511142253076e-06,8.67915446891902e-06
sümbol,-0.10028021806095573,4.050255571126538e-05,4.341799673721152e-05
arusaamine,-0.10036226829018557,2.430153342675923e-05,2.605227966850134e-05
eksitav,-0.10042087273991,8.100511142253076e-06,8.68444599097055e-06
kujundamine,-0.10059667180682916,3.2402044569012305e-05,3.4742017181523416e-05
juhtkond,-0.10081639052017156,3.2402044569012305e-05,3.474730870357495e-05
ilme,-0.1009482056879275,2.430153342675923e-05,2.60628627126044e-05
vaimulik,-0.10116787087416869,3.2402044569012305e-05,3.47557751388574e-05
naeruväärne,-0.10129965393348728,8.100511142253076e-06,8.689737513022078e-06
peitma,-0.10151926561870109,3.2402044569012305e-05,3.4764241574139844e-05
maaleht,-0.10182666582643073,8.100511142253076e-06,8.692912426252997e-06
hiljem,-0.10331882157013965,0.00035642249025913533,0.0003828839526045863
lollus,-0.10375739735734117,1.6201022284506153e-05,1.7409107549532725e-05
rikkuma,-0.10417830471708112,8.100511142253076e-05,8.707093705351096e-05
minek,-0.10428351237230875,6.480408913802461e-05,6.966182950397824e-05
pärt,-0.10428351237230875,1.6201022284506153e-05,1.741545737599456e-05
üllatav,-0.10463414915636303,2.430153342675923e-05,2.6129535890453676e-05
plakat,-0.10568554847962916,1.6201022284506153e-05,1.7432390246559455e-05
lõpetamine,-0.10614529484889469,6.480408913802461e-05,6.975178537885424e-05
konstruktiivne,-0.10638605591795566,8.100511142253076e-06,8.720428340920951e-06
oskus,-0.10649110270325665,0.00016201022284506153,0.0001744212664713427
uuendus,-0.10677119007587203,4.050255571126538e-05,4.361378305311812e-05
nimelt,-0.10682370040512452,0.00016201022284506153,0.00017446148203893432
äärmus,-0.10708622338663117,8.100511142253076e-06,8.724661558562175e-06
kosmiline,-0.10708622338663117,8.100511142253076e-06,8.724661558562175e-06
menetlus,-0.10743617973543967,6.480408913802461e-05,6.981422533906229e-05
võimalikkus,-0.10796095514257958,8.100511142253076e-06,8.729953080613704e-06
sh,-0.10797552951274297,9.720613370703692e-05,0.00010476049527177476
etendus,-0.10815769671808939,6.480408913802461e-05,6.984914938460239e-05
pöörama,-0.10843090440459374,0.00012960817827604922,0.00013972475637946243
pruun,-0.10844183163597286,3.2402044569012305e-05,3.4931453670968185e-05
antibiootikum,-0.1086603588847415,8.100511142253076e-06,8.734186298254927e-06
aeroobne,-0.10918468927062905,8.100511142253076e-06,8.737361211485847e-06
köis,-0.10970882916409233,8.100511142253076e-06,8.740536124716764e-06
geenius,-0.11023277870349525,8.100511142253076e-06,8.743711037947682e-06
käive,-0.11058197271243438,4.050255571126538e-05,4.372913823384147e-05
energeetika,-0.1114545881390795,8.100511142253076e-06,8.751119168819823e-06
rosin,-0.1114545881390795,8.100511142253076e-06,8.751119168819823e-06
ohver,-0.11166781387828098,7.290460028027768e-05,7.877171386789177e-05
enneaegne,-0.11215230066187373,8.100511142253076e-06,8.755352386461047e-06
dramaatiline,-0.11250103042931732,8.100511142253076e-06,8.75746899528166e-06
ennegi,-0.11250103042931732,8.100511142253076e-06,8.75746899528166e-06
enesehinnang,-0.11337248623406243,8.100511142253076e-06,8.762760517333188e-06
segunema,-0.11424341595618898,8.100511142253076e-06,8.768052039384718e-06
lubamine,-0.11441753882658202,8.100511142253076e-06,8.769110343795025e-06
siber,-0.11441753882658202,1.6201022284506153e-05,1.753822068759005e-05
esivanem,-0.11511382023048762,1.6201022284506153e-05,1.7546687122872497e-05
pöörduma,-0.11530958884371378,0.00012960817827604922,0.00014039254646236546
michael,-0.11546183495678959,2.430153342675923e-05,2.632638051077058e-05
värbamine,-0.11598369969060039,8.100511142253076e-06,8.778635083487777e-06
muutuja,-0.11615761266060055,8.100511142253076e-06,8.779693387898083e-06
kodukord,-0.11754816220525562,8.100511142253076e-06,8.788159823180531e-06
taotlemine,-0.11870593053710313,2.430153342675923e-05,2.6385645557747713e-05
pressima,-0.11963147670574485,1.6201022284506153e-05,1.7601718952208405e-05
poeg,-0.1196700282466889,0.00014580920056055536,0.00015841970378751687
tänapäevane,-0.12136527698759307,3.2402044569012305e-05,3.5245770080829046e-05
triin,-0.12166847792802374,3.2402044569012305e-05,3.525317821170119e-05
huumor,-0.12200048205118087,2.430153342675923e-05,2.644596890913515e-05
optimeerimine,-0.1232700537690929,8.100511142253076e-06,8.823083868720627e-06
internet,-0.1239722511597228,0.0001377086894183023,0.00015006544877256176
vana,-0.12420228499149628,0.00043742760168166613,0.00047675449549431287
elukestev,-0.12430796391521803,8.100511142253076e-06,8.829433695182463e-06
takistus,-0.12468258137143819,4.860306685351846e-05,5.299036012842875e-05
taristu,-0.12525872604109833,1.6201022284506153e-05,1.767050873887829e-05
huvitama,-0.12572116983569465,0.0001377086894183023,0.00015024747713113438
maapealne,-0.12707207931641443,8.100511142253076e-06,8.846366565747359e-06
tehnikaülikool,-0.12707207931641443,1.6201022284506153e-05,1.7692733131494717e-05
ostmine,-0.12751581861002556,5.6703577995771534e-05,6.1943615439617e-05
teet,-0.12793478043695403,8.100511142253076e-06,8.851658087798887e-06
adam,-0.12896934128508108,8.100511142253076e-06,8.858007914260724e-06
tihti,-0.12970170661114203,0.00016201022284506153,0.00017725011416009048
kamber,-0.12983090896723423,8.100511142253076e-06,8.863299436312252e-06
kinkekaart,-0.13026149993920838,1.6201022284506153e-05,1.7731890394676037e-05
erki,-0.13034760271389825,1.6201022284506153e-05,1.7732948699086343e-05
tööriist,-0.1310362399779942,5.6703577995771534e-05,6.209495297029077e-05
ametikoht,-0.13113950722265297,4.050255571126538e-05,4.435671274915289e-05
elektrooniliselt,-0.13172454869376451,8.100511142253076e-06,8.874940784825617e-06
koostatud,-0.1317245486937647,4.050255571126538e-05,4.437470392412809e-05
laialt,-0.13292829931920266,1.6201022284506153e-05,1.776469783139552e-05
kahjulik,-0.1331001817332843,3.2402044569012305e-05,3.553362888043226e-05
veri,-0.13314314913730188,6.480408913802461e-05,7.106937436968513e-05
toime,-0.13359116153685538,0.00011340715599154307,0.00012441003325792515
kirjalik,-0.1337016089692356,3.2402044569012305e-05,3.554844514217654e-05
ronima,-0.13410242121527394,4.860306685351846e-05,5.3337483975009104e-05
nõutud,-0.1343027855881214,1.6201022284506153e-05,1.7781630701960413e-05
tagama,-0.13482568357491526,0.00035642249025913533,0.0003913376882341101
etteheide,-0.13516117499934904,8.100511142253076e-06,8.896106873031737e-06
suhtlus,-0.13528988937164219,3.2402044569012305e-05,3.5587602405357866e-05
adolf,-0.1360190539809746,8.100511142253076e-06,8.901398395083267e-06
katma,-0.13619056857915435,8.910562256478383e-05,9.79270236944293e-05
saba,-0.1368335667806833,3.2402044569012305e-05,3.562570136412888e-05
est,-0.1373906001718697,8.100511142253076e-06,8.909864830365715e-06
massiivne,-0.13790459401646885,8.100511142253076e-06,8.913039743596632e-06
aruanne,-0.13936942332283175,7.290460028027768e-05,8.029884713196325e-05
akt,-0.13961658548458936,1.6201022284506153e-05,1.7847245575399382e-05
piibel,-0.1401867981479901,2.430153342675923e-05,2.6781451407202135e-05
käivitama,-0.1402666099392452,4.050255571126538e-05,4.463822172229427e-05
öeldu,-0.1403008136410662,8.100511142253076e-06,8.927856005340915e-06
