SONAVORM,Votmesus,Fookus suhteline sagedus,Referents suhteline sagedus
vanade,-0.2816445016633086,2.430153342675923e-05,2.954045100486972e-05
preili,-0.2817478687938887,8.100511142253076e-06,9.847522537896778e-06
võidab,-0.28190290560462183,2.430153342675923e-05,2.9545742526921252e-05
suurimaks,-0.2820579257563737,1.6201022284506153e-05,1.969927829343478e-05
ehitatud,-0.2825616262417318,6.480408913802461e-05,7.882462908840708e-05
töös,-0.2832355348683227,4.050255571126538e-05,4.9288411301178574e-05
soovitust,-0.28329748767637475,8.100511142253076e-06,9.858105581999836e-06
lootuses,-0.2837620489558324,8.100511142253076e-06,9.861280495230755e-06
tööriista,-0.2845359854804217,8.100511142253076e-06,9.866572017282284e-06
narvas,-0.2850001481872696,1.6201022284506153e-05,1.9739493861026406e-05
määratleda,-0.2853095070478713,8.100511142253076e-06,9.871863539333814e-06
masendav,-0.2856187995864959,8.100511142253076e-06,9.873980148154425e-06
mart,-0.28572924513991943,5.6703577995771534e-05,6.912315255913252e-05
õed,-0.28623718581151825,8.100511142253076e-06,9.87821336579565e-06
suhe,-0.2862680981660236,4.050255571126538e-05,4.939212513338855e-05
siiralt,-0.28631446545590494,1.6201022284506153e-05,1.9757485036001605e-05
lõpetasid,-0.28670080159641614,8.100511142253076e-06,9.881388279026568e-06
turistid,-0.2868553070895639,8.100511142253076e-06,9.882446583436873e-06
võidelda,-0.2872157555713612,2.430153342675923e-05,2.9654747881182762e-05
turismi,-0.287473163647568,8.100511142253076e-06,9.886679801078097e-06
tehnilised,-0.2878591896688928,1.6201022284506153e-05,1.9778651124207726e-05
tehinguid,-0.2882451124277648,8.100511142253076e-06,9.891971323129627e-06
rooli,-0.2882451124277648,1.6201022284506153e-05,1.9783942646259254e-05
kriisist,-0.28839945263020034,8.100511142253076e-06,9.893029627539934e-06
lõigus,-0.28855377632301327,8.100511142253076e-06,9.894087931950238e-06
maitses,-0.28963358019980256,8.100511142253076e-06,9.901496062822381e-06
laenu,-0.28971067813119755,4.860306685351846e-05,5.94121512901652e-05
sõnad,-0.2897363765261054,4.860306685351846e-05,5.941320959457551e-05
hollywoodi,-0.28978777194268285,8.100511142253076e-06,9.902554367232686e-06
paluks,-0.28978777194268285,8.100511142253076e-06,9.902554367232686e-06
sünnipäev,-0.29009610599833174,1.6201022284506153e-05,1.9809341952106597e-05
meeskonnaga,-0.29009610599833174,1.6201022284506153e-05,1.9809341952106597e-05
saaga,-0.29179076639392393,8.100511142253076e-06,9.916312324566664e-06
hoiatab,-0.2925604090053429,8.100511142253076e-06,9.921603846618194e-06
päevale,-0.29286815112274023,8.100511142253076e-06,9.923720455438805e-06
valitsus,-0.29304763704749426,9.720613370703692e-05,0.00011909946172700994
jutt,-0.29334362349521714,8.910562256478383e-05,0.00010919690735977726
teenuste,-0.2940023831792492,6.480408913802461e-05,7.945220360371849e-05
pildilt,-0.2940984635656116,8.100511142253076e-06,9.932186890721253e-06
suuteline,-0.29425217887563804,8.100511142253076e-06,9.93324519513156e-06
käiakse,-0.29471322656240245,8.100511142253076e-06,9.936420108362477e-06
keelega,-0.2948668763885117,8.100511142253076e-06,9.937478412772783e-06
eluaastat,-0.29517412695742695,8.100511142253076e-06,9.939595021593394e-06
plaan,-0.29542371987193405,6.480408913802461e-05,7.953051813008114e-05
kättesaadavus,-0.2957884318595717,8.100511142253076e-06,9.943828239234618e-06
hääl,-0.2960033767935359,4.050255571126538e-05,4.9726549327045235e-05
käidi,-0.2960954862484907,8.100511142253076e-06,9.94594484805523e-06
vajalik,-0.2961225761455145,0.0001377086894183023,0.00016908423733016982
kasvasid,-0.29670939904111143,8.100511142253076e-06,9.950178065696455e-06
erinevatesse,-0.2970162575003961,8.100511142253076e-06,9.952294674517066e-06
kongressi,-0.29762977868373913,8.100511142253076e-06,9.95652789215829e-06
suurepäraseid,-0.2977831182216303,8.100511142253076e-06,9.957586196568596e-06
transport,-0.2990858466821299,1.6201022284506153e-05,1.9933163568112394e-05
lastes,-0.2993156178780428,8.100511142253076e-06,9.968169240671655e-06
elukaaslane,-0.30038739986272733,8.100511142253076e-06,9.975577371543796e-06
hinnaga,-0.3008273654710596,6.480408913802461e-05,7.982895997378741e-05
tõmmanud,-0.30115247122863886,8.100511142253076e-06,9.980868893595326e-06
auhinna,-0.301203461563558,2.430153342675923e-05,2.9943664985196283e-05
veidi,-0.3015858316413914,0.00024301533426759227,0.0002995160226827358
sündinud,-0.30159602678965786,8.100511142253076e-05,9.983937976385214e-05
korralikku,-0.30191713708683743,1.6201022284506153e-05,1.9972320831293713e-05
suund,-0.30268139786695475,1.6201022284506153e-05,1.998290387539677e-05
jutuga,-0.30268139786695475,8.100511142253076e-06,9.991451937698385e-06
punaste,-0.30390337362313563,8.100511142253076e-06,9.999918372980833e-06
mõistus,-0.3049717540249071,1.6201022284506153e-05,2.0014653007705948e-05
seltskond,-0.30573439877538855,2.430153342675923e-05,3.0037854077713514e-05
otseselt,-0.3060393438284977,5.6703577995771534e-05,7.010314244307581e-05
artikleid,-0.30603934382849785,1.6201022284506153e-05,2.0029469269450234e-05
mune,-0.30603934382849785,8.100511142253076e-06,1.0014734634725117e-05
istus,-0.3062426047271311,2.430153342675923e-05,3.004843712181657e-05
õpetajana,-0.3068014245819895,8.100511142253076e-06,1.0020026156776646e-05
toodud,-0.3068928472264793,8.100511142253076e-05,0.00010020661139422829
tegelevad,-0.3071061442031222,2.430153342675923e-05,3.0066428296791773e-05
jalg,-0.3071061442031222,1.6201022284506153e-05,2.0044285531194517e-05
segatud,-0.3084765865847102,8.100511142253076e-06,1.003166750529001e-05
eemale,-0.3086034135731694,4.860306685351846e-05,6.0195296553791596e-05
meetmed,-0.3087429103842041,3.2402044569012305e-05,4.013407815203219e-05
klubid,-0.308780952628221,8.100511142253076e-06,1.0033784114110624e-05
sõiduki,-0.30931343874252676,3.2402044569012305e-05,4.014995271818678e-05
piirkonna,-0.3094329494340312,5.6703577995771534e-05,7.026823793108354e-05
varasematel,-0.309541586926902,8.100511142253076e-06,1.0039075636162154e-05
stipendiumi,-0.3096936656748303,8.100511142253076e-06,1.0040133940572458e-05
lihtsad,-0.30976969903756585,1.6201022284506153e-05,2.0081326185555223e-05
aineid,-0.30992175374269076,1.6201022284506153e-05,2.0083442794375836e-05
makstud,-0.3105298123538263,1.6201022284506153e-05,2.0091909229658284e-05
üritatakse,-0.3112135720953177,8.100511142253076e-06,1.0050716984675519e-05
jne,-0.31125576886922907,0.0002916184011211107,0.00036183639449242173
puhkust,-0.31204883859670274,1.6201022284506153e-05,2.01130753178644e-05
palus,-0.3125801201497108,2.430153342675923e-05,3.0180725173104816e-05
tiba,-0.3127318789507646,8.100511142253076e-06,1.0061300028778578e-05
mängitud,-0.3128077523653285,1.6201022284506153e-05,2.0123658361967462e-05
vähi,-0.3134904335930308,8.100511142253076e-06,1.0066591550830108e-05
kasvatab,-0.3136420966723701,8.100511142253076e-06,1.0067649855240413e-05
loodetavasti,-0.31402118463232237,4.860306685351846e-05,6.042177369759707e-05
isiku,-0.314400173007867,4.050255571126538e-05,5.0364706886459714e-05
kasumi,-0.3145517404861688,8.100511142253076e-06,1.007399968170225e-05
mudeleid,-0.3148548276807474,8.100511142253076e-06,1.007611629052286e-05
antud,-0.31548035473095415,0.00025111584540984537,0.0003124950679707278
olegi,-0.3156425565226773,4.050255571126538e-05,5.0408097367282256e-05
andmetega,-0.31621793264467907,8.100511142253076e-06,1.0085641030215614e-05
igapäevane,-0.3163693092820238,1.6201022284506153e-05,2.017339866925184e-05
maetud,-0.3163693092820238,8.100511142253076e-06,1.008669933462592e-05
tellitud,-0.3170250912311656,2.430153342675923e-05,3.0273855961211737e-05
meelelahutus,-0.3171259543095363,8.100511142253076e-06,1.009199085667745e-05
pealkirja,-0.3173528704566301,1.6201022284506153e-05,2.0187156626585818e-05
etteantud,-0.31863805489957886,8.100511142253076e-06,1.010257390078051e-05
puhas,-0.3186596448586632,5.6703577995771534e-05,7.071907560987387e-05
heakskiidu,-0.31878917782863214,8.100511142253076e-06,1.0103632205190814e-05
sünnipäeval,-0.31878917782863214,8.100511142253076e-06,1.0103632205190814e-05
eelarves,-0.3189402849291514,8.100511142253076e-06,1.010469050960112e-05
katoliku,-0.31939351129265336,8.100511142253076e-06,1.0107865422832038e-05
teretulnud,-0.3194690351791194,1.6201022284506153e-05,2.0216789150074383e-05
nädalatel,-0.3195445551121799,8.100511142253076e-06,1.0108923727242345e-05
lõpus,-0.3195800925363658,0.0001377086894183023,0.00017185593658076108
allikas,-0.31969558311973884,3.2402044569012305e-05,4.0439928126610604e-05
juhtumid,-0.31969558311973884,8.100511142253076e-06,1.0109982031652651e-05
tekkimise,-0.3201485723037071,8.100511142253076e-06,1.0113156944883569e-05
lõpetati,-0.32029953709648745,8.100511142253076e-06,1.0114215249293875e-05
valla,-0.3204504860938408,0.00011340715599154307,0.00014161382975185852
kingitusi,-0.32045048609384097,8.100511142253076e-06,1.0115273553704181e-05
aktiivsus,-0.32060141929907215,8.100511142253076e-06,1.0116331858114486e-05
märkamatult,-0.32060141929907215,8.100511142253076e-06,1.0116331858114486e-05
käepärast,-0.32105412419506957,8.100511142253076e-06,1.0119506771345405e-05
osalejate,-0.32140612981860145,2.430153342675923e-05,3.0365928444908355e-05
valada,-0.32165750983368024,8.100511142253076e-06,1.0123739988986627e-05
operatsioon,-0.32165750983368024,8.100511142253076e-06,1.0123739988986627e-05
jälginud,-0.32165750983368024,8.100511142253076e-06,1.0123739988986627e-05
tegeleme,-0.3219591080454799,8.100511142253076e-06,1.012585659780724e-05
arusaamatuks,-0.3224113871779438,8.100511142253076e-06,1.0129031511038158e-05
hirmsasti,-0.32256211538587387,8.100511142253076e-06,1.0130089815448464e-05
kuulub,-0.32257370921116546,0.00010530664484928998,0.00013169222590524033
põhjal,-0.323250958151996,0.00011340715599154307,0.00014188898889853807
eesmärk,-0.3235709335255251,0.00018631175627182076,0.00023315504463450177
täiel,-0.32391796108353677,8.100511142253076e-06,1.0139614555141218e-05
asutas,-0.3240685319797636,8.100511142253076e-06,1.0140672859551523e-05
materjalid,-0.3249716274965078,2.430153342675923e-05,3.0441068058040078e-05
hindade,-0.325272533752868,1.6201022284506153e-05,2.029827858966794e-05
hoolitseb,-0.32662583578216464,8.100511142253076e-06,1.0158664034526724e-05
peatada,-0.3267009820196945,1.6201022284506153e-05,2.0318386373463755e-05
isikud,-0.32807796981607695,2.430153342675923e-05,3.0506682931479043e-05
saia,-0.328578366977241,8.100511142253076e-06,1.01724219918607e-05
käive,-0.3291786145585603,1.6201022284506153e-05,2.035331041900385e-05
akadeemilise,-0.3291786145585603,8.100511142253076e-06,1.0176655209501925e-05
sõbra,-0.32937864160094515,2.430153342675923e-05,3.0534198846147e-05
lasteaias,-0.3295286436848019,2.430153342675923e-05,3.0537373759377915e-05
näitama,-0.32970362640632456,1.6201022284506153e-05,2.036071854987599e-05
töökorras,-0.32977861250477913,8.100511142253076e-06,1.0180888427143148e-05
seina,-0.3298086058528929,4.050255571126538e-05,5.0905500440126054e-05
asjaga,-0.3299285730101779,2.430153342675923e-05,3.0545840194660366e-05
järgneval,-0.3302284472662751,8.100511142253076e-06,1.0184063340374068e-05
automaatselt,-0.3304533120607379,4.860306685351846e-05,6.111390478193715e-05
tulemused,-0.330661488958087,7.290460028027768e-05,9.168408597803456e-05
mängides,-0.3306781418122473,1.6201022284506153e-05,2.037447650720997e-05
läheneda,-0.3308280088503384,8.100511142253076e-06,1.018829655801529e-05
vähendavad,-0.3309778603218716,8.100511142253076e-06,1.0189354862425596e-05
näidatud,-0.3316519993942872,1.6201022284506153e-05,2.0388234464543946e-05
ühtäkki,-0.3323258236037393,8.100511142253076e-06,1.019887960211835e-05
kontrollitakse,-0.33247551958736415,8.100511142253076e-06,1.0199937906528657e-05
töötada,-0.3335977446349183,4.860306685351846e-05,6.12472511376357e-05
keskkonnas,-0.3339716257474596,3.2402044569012305e-05,4.084208380252686e-05
süsteemis,-0.3340463903442109,1.6201022284506153e-05,2.0422100205673737e-05
tüübi,-0.3345696340631263,8.100511142253076e-06,1.021475416827294e-05
kontserdid,-0.3348685452919772,8.100511142253076e-06,1.021687077709355e-05
kirjutada,-0.3352353062675562,8.910562256478383e-05,0.00011241415276710733
töö,-0.33544796504649393,0.0003321209568323761,0.00041905997226207424
kõrgemat,-0.3357649075705103,8.100511142253076e-06,1.0223220603555387e-05
näoga,-0.3363621731724538,1.6201022284506153e-05,2.045490764239322e-05
teisedki,-0.3369591916129575,8.100511142253076e-06,1.0231687038837835e-05
brasiilia,-0.3374813801595321,1.6201022284506153e-05,2.047078220854781e-05
sööb,-0.3374813801595321,1.6201022284506153e-05,2.047078220854781e-05
teenused,-0.3384506577241739,2.430153342675923e-05,3.0726810248822684e-05
väidab,-0.3389474706499446,2.430153342675923e-05,3.073739329292574e-05
sündmust,-0.3391958129707838,8.100511142253076e-06,1.0247561604992424e-05
vm,-0.33949376733799097,8.100511142253076e-06,1.0249678213813035e-05
kirjandust,-0.3405361232987211,8.100511142253076e-06,1.0257086344685176e-05
pood,-0.3406849698338948,1.6201022284506153e-05,2.0516289298190965e-05
rühma,-0.34079659465819045,3.2402044569012305e-05,4.103575350961285e-05
terve,-0.3408151979559241,0.00019441226741407383,0.000246217695970908
noorema,-0.3426185786115729,8.100511142253076e-06,1.027190260642946e-05
töötlemine,-0.3429158269985086,8.100511142253076e-06,1.0274019215250071e-05
kinnitasid,-0.3430644282285818,8.100511142253076e-06,1.0275077519660378e-05
nõudmised,-0.3432130141539295,8.100511142253076e-06,1.0276135824070684e-05
veeta,-0.34343586435248635,3.2402044569012305e-05,4.111089312274457e-05
uhke,-0.34492065328701177,3.2402044569012305e-05,4.115322529915681e-05
investorid,-0.34499485263595653,8.100511142253076e-06,1.0288835476994356e-05
nimekirja,-0.3451729155050722,4.050255571126538e-05,5.145052721143361e-05
juhatab,-0.34529161187610374,8.100511142253076e-06,1.0290952085814967e-05
kahtlen,-0.3455883100860724,8.100511142253076e-06,1.0293068694635578e-05
andekas,-0.34588494729096037,8.100511142253076e-06,1.029518530345619e-05
edasise,-0.34588494729096037,8.100511142253076e-06,1.029518530345619e-05
tõele,-0.3461815235158486,1.6201022284506153e-05,2.0594603824553603e-05
mainisin,-0.34647803878580413,8.100511142253076e-06,1.0299418521097414e-05
vahest,-0.3467448504330008,4.050255571126538e-05,5.150661734517982e-05
tõusma,-0.34707088656110324,8.100511142253076e-06,1.0303651738738638e-05
kogemuse,-0.34761411642528506,2.430153342675923e-05,3.092259656472928e-05
nägime,-0.34766349081707937,1.6201022284506153e-05,2.0615769912759724e-05
valikuga,-0.34781160385461923,8.100511142253076e-06,1.0308943260790169e-05
vaatame,-0.3481966266037209,4.050255571126538e-05,5.1558474261284816e-05
veiko,-0.3485519410396904,8.100511142253076e-06,1.0314234782841697e-05
aluseks,-0.3488479695707156,4.860306685351846e-05,6.189810834997386e-05
keelte,-0.3491439373717102,8.100511142253076e-06,1.0318468000482921e-05
maailmaga,-0.34973569088324247,8.100511142253076e-06,1.0322701218124145e-05
vedama,-0.3500314766435589,8.100511142253076e-06,1.0324817826944758e-05
laetud,-0.35017934678573587,8.100511142253076e-06,1.0325876131355062e-05
vanal,-0.3510662495027388,8.100511142253076e-06,1.0332225957816899e-05
kutsuda,-0.35114013345742634,3.2402044569012305e-05,4.133102044008821e-05
mõistmine,-0.3515094964848385,8.100511142253076e-06,1.0335400871047816e-05
fraktsiooni,-0.35173106891841044,1.6201022284506153e-05,2.0673976655326552e-05
häid,-0.3521556543221447,6.480408913802461e-05,8.272024762274324e-05
töölepingu,-0.35283842092945183,8.100511142253076e-06,1.034492561074057e-05
esindaja,-0.3531335713070952,5.6703577995771534e-05,7.242929553692827e-05
möödas,-0.35342866131444217,2.430153342675923e-05,3.104747648514538e-05
pöördunud,-0.35357618368697086,8.100511142253076e-06,1.0350217132792099e-05
suhte,-0.3540923932299446,1.6201022284506153e-05,2.070784239645634e-05
karmi,-0.3546084181344637,8.100511142253076e-06,1.035762526366424e-05
tahate,-0.35475581992676447,1.6201022284506153e-05,2.0717367136149093e-05
magusa,-0.3549032066603951,8.100511142253076e-06,1.0359741872484853e-05
kogutud,-0.3550137368302167,3.2402044569012305e-05,4.144214240317033e-05
kiiret,-0.35608175878629716,2.430153342675923e-05,3.11046249233019e-05
kirjeldas,-0.3563762464462072,2.430153342675923e-05,3.111097474976374e-05
kujutavad,-0.3569650414919836,8.100511142253076e-06,1.0374558134229136e-05
eestikeelse,-0.3584359786513095,8.100511142253076e-06,1.0385141178332196e-05
märtsini,-0.3584359786513095,8.100511142253076e-06,1.0385141178332196e-05
ettevõtete,-0.3586564899304379,4.860306685351846e-05,6.232037180968593e-05
säilitab,-0.3588769675102799,8.100511142253076e-06,1.0388316091563114e-05
elasin,-0.35917088521342316,8.100511142253076e-06,1.0390432700383725e-05
kirjutan,-0.3592198656762058,2.430153342675923e-05,3.117235640556148e-05
kasvama,-0.36034595759839294,1.6201022284506153e-05,2.0797798271332345e-05
tööandja,-0.36034595759839294,3.2402044569012305e-05,4.159559654266469e-05
analüüs,-0.36088421274564025,2.430153342675923e-05,3.1208338755511886e-05
ülem,-0.3610798921112909,8.100511142253076e-06,1.0404190657717703e-05
maxima,-0.36122663422003654,8.100511142253076e-06,1.0405248962128009e-05
külmaks,-0.3613733614045908,8.100511142253076e-06,1.0406307266538314e-05
pingutama,-0.36152007366798977,8.100511142253076e-06,1.040736557094862e-05
viia,-0.3617645609571055,0.00012150766713379614,0.00015613694117448695
jättis,-0.36225341127382155,4.050255571126538e-05,5.206328546500075e-05
keskmine,-0.36228273702599273,8.100511142253076e-05,0.00010412868753882212
tööd,-0.36252442961361875,0.0002673168676943515,0.00034368224063803364
sealhulgas,-0.36280598869117237,0.00010530664484928998,0.00013541639912510695
teab,-0.3634147065159127,0.00010530664484928998,0.00013547354756326347
inimlik,-0.3634259766464168,8.100511142253076e-06,1.0421123528282598e-05
järgnevalt,-0.36408512610418614,1.6201022284506153e-05,2.085177179625795e-05
kogukonna,-0.36557320776359487,2.430153342675923e-05,3.130993597890125e-05
rõõm,-0.36580482011375903,3.2402044569012305e-05,4.175328389980027e-05
kaitses,-0.3660607694582959,1.6201022284506153e-05,2.088034601533621e-05
kodudes,-0.36620700584186744,8.100511142253076e-06,1.0441231312078411e-05
kuulus,-0.36703539880857955,4.860306685351846e-05,6.268337022242086e-05
kirjeldada,-0.36723024569288015,1.6201022284506153e-05,2.0897278885901104e-05
oodanud,-0.3675224666865647,1.6201022284506153e-05,2.0901512103542326e-05
loetelu,-0.3683257693546718,1.6201022284506153e-05,2.0913153452055693e-05
kommenteerida,-0.3688367291761592,1.6201022284506153e-05,2.0920561582927835e-05
saatmine,-0.3688367291761592,8.100511142253076e-06,1.0460280791463917e-05
hoidmise,-0.36898268446394517,8.100511142253076e-06,1.0461339095874224e-05
raba,-0.36971223949384785,8.100511142253076e-06,1.0466630617925752e-05
tõsiseid,-0.36971223949384785,8.100511142253076e-06,1.0466630617925752e-05
soodustada,-0.3698581062389183,8.100511142253076e-06,1.0467688922336059e-05
uuele,-0.37014979549201255,3.2402044569012305e-05,4.1879222124626686e-05
kuulnud,-0.37044142578224915,5.6703577995771534e-05,7.330345497984098e-05
legend,-0.370732997133462,8.100511142253076e-06,1.0474038748797895e-05
hinnangul,-0.3708949557587571,7.290460028027768e-05,9.42769317832841e-05
armastada,-0.37189869362422345,8.100511142253076e-06,1.0482505184080341e-05
väikese,-0.3719278239720433,8.100511142253076e-05,0.00010482716844962403
planeerimise,-0.372044339481789,8.100511142253076e-06,1.0483563488490648e-05
vallast,-0.372335587093738,8.100511142253076e-06,1.048568009731126e-05
üleöö,-0.37248118885405607,8.100511142253076e-06,1.0486738401721565e-05
kootud,-0.37262677592122534,8.100511142253076e-06,1.0487796706131871e-05
meistri,-0.3727723482982107,8.100511142253076e-06,1.0488855010542178e-05
näinud,-0.3729633897544693,0.00012960817827604922,0.00016784390456129128
kahjulik,-0.37393639882299745,8.100511142253076e-06,1.0497321445824626e-05
istub,-0.3741787911757391,2.430153342675923e-05,3.149725585952541e-05
arvestada,-0.374829586287305,5.6703577995771534e-05,7.352675721041553e-05
korraldatud,-0.3751576418763589,4.050255571126538e-05,5.253105601435598e-05
vaher,-0.3764068920678562,8.100511142253076e-06,1.0515312620799826e-05
kirjanike,-0.37669726039748475,8.100511142253076e-06,1.0517429229620438e-05
teemasid,-0.37684242264954554,2.430153342675923e-05,3.155546260209223e-05
otto,-0.3769875702970233,8.100511142253076e-06,1.051954583844105e-05
sloveenia,-0.3769875702970233,8.100511142253076e-06,1.051954583844105e-05
maastikul,-0.3771327033428567,8.100511142253076e-06,1.0520604142851356e-05
vastuse,-0.3776768222689684,3.2402044569012305e-05,4.209829113756001e-05
sundis,-0.37771308956848115,8.100511142253076e-06,1.052483736049258e-05
aseesimees,-0.37785814965013664,8.100511142253076e-06,1.0525895664902886e-05
tasuline,-0.37800319514775926,8.100511142253076e-06,1.052695396931319e-05
ilmar,-0.37843824416574856,8.100511142253076e-06,1.053012888254411e-05
hiinast,-0.37843824416574856,8.100511142253076e-06,1.053012888254411e-05
kogemuste,-0.3785107395825066,1.6201022284506153e-05,2.1061316069498526e-05
teemade,-0.37909057180970906,1.6201022284506153e-05,2.106978250478097e-05
akna,-0.3795494404412488,2.430153342675923e-05,3.161472764906936e-05
seekordne,-0.38003230243146147,8.100511142253076e-06,1.0541770231057475e-05
jagama,-0.38046674008821146,1.6201022284506153e-05,2.1089890288576785e-05
targemaks,-0.38104578687137663,8.100511142253076e-06,1.0549178361929616e-05
kunstnikud,-0.3814799194914004,8.100511142253076e-06,1.0552353275160534e-05
leiab,-0.3816728253972053,0.00014580920056055536,0.00018996775825873695
tunduvalt,-0.3817403363708971,4.050255571126538e-05,5.2771291115495425e-05
tegevused,-0.38184159690834363,3.2402044569012305e-05,4.221999614474519e-05
väikeseid,-0.38220318367704487,8.100511142253076e-06,1.0557644797212064e-05
summat,-0.38220318367704487,8.100511142253076e-06,1.0557644797212064e-05
kättesaadavaks,-0.3835041461787097,1.6201022284506153e-05,2.1134339073809633e-05
uudised,-0.3844670663151671,4.860306685351846e-05,6.344534939784114e-05
leevendamiseks,-0.3845151954553324,8.100511142253076e-06,1.057457766777696e-05
kätega,-0.38480393658326256,1.6201022284506153e-05,2.115338855319514e-05
eilne,-0.38509261993407873,8.100511142253076e-06,1.0578810885418183e-05
muutmise,-0.3851407282102854,2.430153342675923e-05,3.1737490960664855e-05
eksi,-0.38523693995029357,8.100511142253076e-06,1.0579869189828488e-05
suust,-0.3855255366787792,1.6201022284506153e-05,2.11639715972982e-05
tänavat,-0.3862467760283447,8.100511142253076e-06,1.058727732070063e-05
ootamatult,-0.38642702954144065,3.2402044569012305e-05,4.235440080485405e-05
helilooja,-0.38660726053607714,1.6201022284506153e-05,2.117984616345279e-05
edukas,-0.38720786795709294,2.430153342675923e-05,3.178299805030801e-05
bussid,-0.38754409892817504,8.100511142253076e-06,1.0596802060393383e-05
jutte,-0.38797628077999313,8.100511142253076e-06,1.0599976973624301e-05
protseduur,-0.3882643301052767,8.100511142253076e-06,1.0602093582444914e-05
filmi,-0.3885163260956421,9.720613370703692e-05,0.00012724734738195538
varjatud,-0.38862431090433175,1.6201022284506153e-05,2.1209478686941356e-05
suuna,-0.388768278077477,1.6201022284506153e-05,2.121159529576197e-05
kadusid,-0.3894159526297192,8.100511142253076e-06,1.0610560017727361e-05
pööras,-0.3895598408301961,8.100511142253076e-06,1.0611618322137666e-05
valmib,-0.3895598408301961,1.6201022284506153e-05,2.1223236644275332e-05
võttis,-0.38956741349586493,0.00015390971170280846,0.00020162180642502599
muusikud,-0.38984757418593435,8.100511142253076e-06,1.0613734930958279e-05
tõenäoliselt,-0.3902191448573985,9.720613370703692e-05,0.00012739762660821883
kaua,-0.39036534965777614,0.00012150766713379614,0.0001592631724025307
päevane,-0.39114166460688377,8.100511142253076e-06,1.0623259670651033e-05
kummist,-0.39142908268550913,8.100511142253076e-06,1.0625376279471644e-05
teadlik,-0.3915727702550606,2.430153342675923e-05,3.187930375164585e-05
vahetult,-0.39157277025506076,3.2402044569012305e-05,4.25057383355278e-05
õigesse,-0.39157277025506076,8.100511142253076e-06,1.062643458388195e-05
raport,-0.3917164435152389,8.100511142253076e-06,1.0627492888292255e-05
kümnest,-0.3917164435152389,8.100511142253076e-06,1.0627492888292255e-05
avaldust,-0.3922909935192043,8.100511142253076e-06,1.0631726105933479e-05
jalutama,-0.39272175591331454,8.100511142253076e-06,1.0634901019164398e-05
ostavad,-0.39272175591331454,8.100511142253076e-06,1.0634901019164398e-05
põhiõiguste,-0.39315238972803024,8.100511142253076e-06,1.0638075932395316e-05
treenerid,-0.3934394075427417,8.100511142253076e-06,1.0640192541215927e-05
kallimad,-0.39386982722896036,8.100511142253076e-06,1.0643367454446846e-05
vähegi,-0.39635418529978783,2.430153342675923e-05,3.198513419267644e-05
puutub,-0.3966882916412883,2.430153342675923e-05,3.1992542323548585e-05
peol,-0.3977378367059144,8.100511142253076e-06,1.0671941673525105e-05
standard,-0.39931072406621054,1.6201022284506153e-05,2.1367166044076943e-05
asjaolu,-0.40039644542203856,4.050255571126538e-05,5.345813067778398e-05
ingl,-0.400596357634927,8.100511142253076e-06,1.0693107761731224e-05
muudatusi,-0.40083431225139093,2.430153342675923e-05,3.20846148072452e-05
mudelite,-0.40088189846532774,8.100511142253076e-06,1.0695224370551837e-05
noorele,-0.401452810637752,8.100511142253076e-06,1.069945758819306e-05
mehel,-0.40154794070543237,2.430153342675923e-05,3.210048937339979e-05
surra,-0.40173818202447764,8.100511142253076e-06,1.0701574197013672e-05
teenuseid,-0.4017789447578531,5.6703577995771534e-05,7.491313598791631e-05
korraldajate,-0.40202349697465906,8.100511142253076e-06,1.0703690805834284e-05
tulekut,-0.40230875551061335,8.100511142253076e-06,1.0705807414654895e-05
kohustatud,-0.40252266240416107,1.6201022284506153e-05,2.141478974254071e-05
odavalt,-0.40259395765464573,8.100511142253076e-06,1.0707924023475508e-05
jaotatud,-0.403449225958059,8.100511142253076e-06,1.0714273849937343e-05
pildiga,-0.4035917213940866,8.100511142253076e-06,1.071533215434765e-05
väljub,-0.40373420275718575,8.100511142253076e-06,1.0716390458757954e-05
avatud,-0.40386242395391864,0.00016201022284506153,0.0002143468586545446
kontorisse,-0.4043039875358753,8.100511142253076e-06,1.0720623676399178e-05
raudselt,-0.4051582429881844,8.100511142253076e-06,1.0726973502861015e-05
saadetakse,-0.40601199291400997,2.430153342675923e-05,3.219996998796855e-05
tulevaste,-0.40629646398678226,8.100511142253076e-06,1.0735439938143462e-05
kasutab,-0.4067763817654346,6.480408913802461e-05,8.591209372422596e-05
toimunud,-0.40693631888789544,0.00012960817827604922,0.00017184323692783743
käed,-0.4070547794002406,4.860306685351846e-05,6.444650536999057e-05
koolis,-0.407374574206415,9.720613370703692e-05,0.00012892158495905938
teksti,-0.40776533828289874,4.860306685351846e-05,6.447825450229974e-05
asuvast,-0.40814415997172343,8.100511142253076e-06,1.0749197895477439e-05
linnavolikogu,-0.4081796694057649,3.2402044569012305e-05,4.299784988632006e-05
tuppa,-0.4083927076579078,3.2402044569012305e-05,4.30041997127819e-05
loogiline,-0.4089488259383868,2.430153342675923e-05,3.226558486140752e-05
hing,-0.40913809390072975,2.430153342675923e-05,3.226981807904874e-05
tehas,-0.4095638560525255,8.100511142253076e-06,1.0759780939580499e-05
leidub,-0.4095953889918712,7.290460028027768e-05,9.68401450650451e-05
kinni,-0.41037068538644844,0.00025921635655209844,0.0003445056014692516
toodetega,-0.4106986078883468,8.100511142253076e-06,1.0768247374862947e-05
